unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1709967600,2024-03-09 07:00:00,SOL/USD,149.3172,149.4622,148.4990,148.7600,357.46,53175.749599999996
1709964000,2024-03-09 06:00:00,SOL/USD,148.5970,149.4300,148.5592,149.1996,273.18,40758.346728000004
1709960400,2024-03-09 05:00:00,SOL/USD,147.3742,148.6886,146.8914,148.6886,25.21,3748.4396060000004
1709956800,2024-03-09 04:00:00,SOL/USD,145.9588,147.4042,145.9588,147.4042,24.18,3564.233556
1709953200,2024-03-09 03:00:00,SOL/USD,146.6819,146.9054,145.9645,145.9645,28.22,4119.118189999999
1709949600,2024-03-09 02:00:00,SOL/USD,145.3317,147.1196,145.0615,146.9106,69.81,10255.828985999999
1709946000,2024-03-09 01:00:00,SOL/USD,146.5603,146.5603,145.0130,145.4038,89.86,13065.985467999999
1709942400,2024-03-09 00:00:00,SOL/USD,145.7457,147.3040,145.7457,146.4936,67.53,9892.712807999998
1709938800,2024-03-08 23:00:00,SOL/USD,144.6479,145.9182,144.4104,145.2143,30.79,4471.148297
1709935200,2024-03-08 22:00:00,SOL/USD,144.4199,145.3927,144.2851,144.7095,235.53,34083.428535
1709931600,2024-03-08 21:00:00,SOL/USD,147.2491,147.2491,143.8208,144.5325,1847.10,266965.98075
1709928000,2024-03-08 20:00:00,SOL/USD,147.9219,149.2701,146.6710,146.8401,476.74,70004.549274
1709924400,2024-03-08 19:00:00,SOL/USD,148.0000,148.1437,146.5079,148.0321,1027.22,152061.533762
1709920800,2024-03-08 18:00:00,SOL/USD,149.8001,150.0514,147.8018,148.3314,808.57,119936.32009800001
1709917200,2024-03-08 17:00:00,SOL/USD,148.7100,150.8400,147.0191,149.8679,573.65,85971.72083499999
1709913600,2024-03-08 16:00:00,SOL/USD,145.6917,148.7100,142.4462,148.6374,2981.55,443169.8399700001
1709910000,2024-03-08 15:00:00,SOL/USD,152.0048,152.4598,143.7482,145.8839,4059.88,592271.1279320001
1709906400,2024-03-08 14:00:00,SOL/USD,149.3305,152.8401,148.4846,152.1067,658.94,100229.18889800001
1709902800,2024-03-08 13:00:00,SOL/USD,149.4318,150.1919,148.0792,149.3563,959.77,143347.696051
1709899200,2024-03-08 12:00:00,SOL/USD,149.6500,150.0000,148.4640,149.1400,1262.68,188316.09519999998
1709895600,2024-03-08 11:00:00,SOL/USD,146.4363,149.0113,146.0066,148.9989,710.50,105863.71845
1709892000,2024-03-08 10:00:00,SOL/USD,145.4346,147.2186,145.4346,146.6345,433.82,63612.97879
1709888400,2024-03-08 09:00:00,SOL/USD,146.1614,146.7944,145.4510,145.4510,1146.77,166798.84326999998
1709884800,2024-03-08 08:00:00,SOL/USD,145.4058,146.5680,144.9039,145.9627,690.62,100804.75987400001
1709881200,2024-03-08 07:00:00,SOL/USD,144.8163,145.6379,144.7560,144.7854,272.20,39410.58588
1709877600,2024-03-08 06:00:00,SOL/USD,142.6202,145.2021,142.6202,144.9201,326.96,47383.075895999995
1709874000,2024-03-08 05:00:00,SOL/USD,144.3533,144.5301,142.3335,142.8974,259.18,37036.148132
1709870400,2024-03-08 04:00:00,SOL/USD,144.3124,144.9529,143.3811,144.0452,155.83,22446.563516000002
1709866800,2024-03-08 03:00:00,SOL/USD,145.0571,145.2315,144.3125,144.5874,201.67,29158.940958
1709863200,2024-03-08 02:00:00,SOL/USD,144.8495,145.7510,144.7701,144.7701,144.68,20945.338068000005
1709859600,2024-03-08 01:00:00,SOL/USD,146.0888,146.2984,143.5360,144.9040,325.43,47156.10872
1709856000,2024-03-08 00:00:00,SOL/USD,144.6154,146.1814,144.4501,145.8093,69.82,10180.405326
1709852400,2024-03-07 23:00:00,SOL/USD,145.0350,145.6896,143.9942,144.1363,454.35,65488.327905000006
1709848800,2024-03-07 22:00:00,SOL/USD,145.6520,146.1900,144.7592,145.0920,2455.17,356225.52564000007
1709845200,2024-03-07 21:00:00,SOL/USD,146.8291,147.1106,144.7589,145.5073,528.68,76926.79936399999
1709841600,2024-03-07 20:00:00,SOL/USD,149.0465,149.2705,146.8580,146.8580,2212.01,324851.36458000005
1709838000,2024-03-07 19:00:00,SOL/USD,149.0920,149.2783,147.5451,149.1013,2018.20,300916.24366000004
1709834400,2024-03-07 18:00:00,SOL/USD,146.8511,149.0215,145.6112,148.9200,1908.64,284234.6688
1709830800,2024-03-07 17:00:00,SOL/USD,147.5014,147.5177,146.6110,146.8500,1136.95,166961.1075
1709827200,2024-03-07 16:00:00,SOL/USD,146.1081,147.6414,145.9627,147.5217,681.61,100552.265937
1709823600,2024-03-07 15:00:00,SOL/USD,148.1515,148.9822,145.2841,146.0159,2884.96,421250.030864
1709820000,2024-03-07 14:00:00,SOL/USD,144.7566,149.1353,143.9466,148.3593,2797.74,415070.74798199994
1709816400,2024-03-07 13:00:00,SOL/USD,142.7436,145.1240,141.6926,144.7156,1507.32,218132.71819199997
1709812800,2024-03-07 12:00:00,SOL/USD,140.0841,143.3045,139.2226,142.3029,604.90,86079.02420999999
1709809200,2024-03-07 11:00:00,SOL/USD,139.2100,144.4423,138.5320,140.3500,2997.09,420641.58150000003
1709805600,2024-03-07 10:00:00,SOL/USD,140.1090,140.7555,139.1300,139.3778,921.25,128401.79825
1709802000,2024-03-07 09:00:00,SOL/USD,141.0199,141.7500,139.9367,140.3222,1580.95,221842.38209000003
1709798400,2024-03-07 08:00:00,SOL/USD,138.2913,141.1753,138.2913,140.9332,1189.37,167621.72008399997
1709794800,2024-03-07 07:00:00,SOL/USD,138.8593,139.7080,137.5086,138.3050,1949.66,269647.72630000004
1709791200,2024-03-07 06:00:00,SOL/USD,137.3708,138.9309,136.8339,138.9099,734.63,102047.379837
1709787600,2024-03-07 05:00:00,SOL/USD,138.1358,139.5944,136.2663,137.3713,1362.08,187110.70030399997
1709784000,2024-03-07 04:00:00,SOL/USD,138.4048,139.9412,137.6309,138.0978,2359.60,325855.56888
1709780400,2024-03-07 03:00:00,SOL/USD,141.0652,141.7310,138.0318,138.2665,2094.63,289617.15889500006
1709776800,2024-03-07 02:00:00,SOL/USD,137.1618,141.1574,136.1219,141.0101,2610.66,368129.427666
1709773200,2024-03-07 01:00:00,SOL/USD,134.7308,137.4563,132.6024,137.4563,1095.73,150614.991599
1709769600,2024-03-07 00:00:00,SOL/USD,130.9213,134.8975,130.8396,134.6169,486.87,65540.93010299999
1709766000,2024-03-06 23:00:00,SOL/USD,130.8399,132.2086,130.4140,130.7899,501.98,65653.91400199999
1709762400,2024-03-06 22:00:00,SOL/USD,132.1100,132.1707,130.5000,130.5876,321.40,41970.85464
1709758800,2024-03-06 21:00:00,SOL/USD,131.6065,132.3521,130.7767,132.2330,447.23,59138.56459
1709755200,2024-03-06 20:00:00,SOL/USD,131.0085,131.7893,130.3993,131.5193,1060.67,139498.575931
1709751600,2024-03-06 19:00:00,SOL/USD,130.2962,132.0523,129.6564,130.9807,2081.60,272649.42512
1709748000,2024-03-06 18:00:00,SOL/USD,130.0438,130.4904,127.9253,130.0473,7922.81,1030340.0489130002
1709744400,2024-03-06 17:00:00,SOL/USD,129.4270,130.2950,128.5521,130.0784,796.54,103612.64873599999
1709740800,2024-03-06 16:00:00,SOL/USD,128.1742,129.5032,128.1594,129.3480,547.65,70837.43220000001
1709737200,2024-03-06 15:00:00,SOL/USD,127.3303,128.7576,125.4789,128.3641,1016.29,130455.151189
1709733600,2024-03-06 14:00:00,SOL/USD,128.1038,129.4753,126.4692,127.3012,3676.58,468033.045896
1709730000,2024-03-06 13:00:00,SOL/USD,128.6991,128.8822,126.5234,127.9062,2906.20,371720.99844
1709726400,2024-03-06 12:00:00,SOL/USD,131.9928,132.1351,127.3409,128.1700,2176.39,278947.9063
1709722800,2024-03-06 11:00:00,SOL/USD,130.8485,132.6277,130.6965,131.8994,1362.15,179666.76771000004
1709719200,2024-03-06 10:00:00,SOL/USD,129.4633,131.1612,129.4633,130.9502,753.67,98693.23723399999
1709715600,2024-03-06 09:00:00,SOL/USD,132.4951,132.7788,129.4030,129.4041,1509.83,195378.192303
1709712000,2024-03-06 08:00:00,SOL/USD,133.2416,134.8000,131.0821,132.1841,6095.72,805757.262052
1709708400,2024-03-06 07:00:00,SOL/USD,132.2270,133.4051,131.1178,133.1827,1029.08,137055.652916
1709704800,2024-03-06 06:00:00,SOL/USD,129.6734,132.7721,129.3374,132.1675,1577.05,208434.75587499997
1709701200,2024-03-06 05:00:00,SOL/USD,126.0029,129.7873,125.1288,129.7873,1382.23,179395.899679
1709697600,2024-03-06 04:00:00,SOL/USD,122.7069,126.0377,122.7069,125.8170,323.76,40734.51192
1709694000,2024-03-06 03:00:00,SOL/USD,120.3892,122.8034,120.3892,122.5167,720.59,88284.30885300001
1709690400,2024-03-06 02:00:00,SOL/USD,122.1581,123.1163,120.2264,120.2658,979.23,117767.879334
1709686800,2024-03-06 01:00:00,SOL/USD,124.4475,124.6330,121.7606,122.1427,701.30,85658.67551
1709683200,2024-03-06 00:00:00,SOL/USD,125.6980,126.8959,123.7388,123.8424,1964.87,243334.21648799998
1709679600,2024-03-05 23:00:00,SOL/USD,121.9960,127.4797,121.6628,125.5523,1144.00,143631.83120000002
1709676000,2024-03-05 22:00:00,SOL/USD,121.2671,122.0180,118.5441,122.0180,4102.21,500543.45978000003
1709672400,2024-03-05 21:00:00,SOL/USD,118.6335,123.5826,118.1700,121.4448,5289.73,642410.2019039999
1709668800,2024-03-05 20:00:00,SOL/USD,118.6816,124.7873,115.5578,118.4463,4632.88,548747.494344
1709665200,2024-03-05 19:00:00,SOL/USD,131.1825,132.8109,107.1015,118.8133,7360.61,874538.364113
1709661600,2024-03-05 18:00:00,SOL/USD,134.9211,134.9566,130.7456,131.1733,2428.41,318542.55345300003
1709658000,2024-03-05 17:00:00,SOL/USD,132.5505,135.6711,126.7850,135.0392,4666.06,630101.009552
1709654400,2024-03-05 16:00:00,SOL/USD,138.9801,140.3760,130.7600,132.5229,6646.16,880768.3970639999
1709650800,2024-03-05 15:00:00,SOL/USD,137.3382,142.6930,135.0001,139.0500,6508.46,905001.3630000001
1709647200,2024-03-05 14:00:00,SOL/USD,132.7911,139.3799,131.7385,137.2679,10349.40,1420640.40426
1709643600,2024-03-05 13:00:00,SOL/USD,132.3183,133.1285,131.6573,132.8597,535.73,71176.927081
1709640000,2024-03-05 12:00:00,SOL/USD,130.8088,132.1952,130.8088,132.1933,1035.00,136820.0655
1709636400,2024-03-05 11:00:00,SOL/USD,131.5803,132.4944,130.4199,130.7239,14888.41,1946271.0199989998
1709632800,2024-03-05 10:00:00,SOL/USD,130.2540,132.1541,130.2540,131.4636,508.81,66889.99431600001
1709629200,2024-03-05 09:00:00,SOL/USD,130.0000,130.6636,129.5544,130.1565,336.16,43753.40904
1709625600,2024-03-05 08:00:00,SOL/USD,129.5058,130.6245,129.1767,130.1713,1320.72,171919.839336
1709622000,2024-03-05 07:00:00,SOL/USD,131.8595,131.8595,129.7354,129.7486,321.25,41681.73775
1709618400,2024-03-05 06:00:00,SOL/USD,132.2259,132.2259,131.4080,131.8278,280.12,36927.603336
1709614800,2024-03-05 05:00:00,SOL/USD,129.1750,132.8307,127.7260,132.6220,887.04,117641.01888
1709611200,2024-03-05 04:00:00,SOL/USD,130.2322,132.3849,129.6307,130.1979,722.58,94078.39858200001
1709607600,2024-03-05 03:00:00,SOL/USD,130.0435,130.6840,129.4724,130.2798,1176.60,153287.21267999997
1709604000,2024-03-05 02:00:00,SOL/USD,132.4488,132.4488,129.5571,130.1196,462.69,60205.037723999994
1709600400,2024-03-05 01:00:00,SOL/USD,132.2008,132.9357,131.3456,132.6209,5658.78,750472.496502
1709596800,2024-03-05 00:00:00,SOL/USD,133.4508,133.5153,131.8313,131.9500,1685.24,222367.41799999998
1709593200,2024-03-04 23:00:00,SOL/USD,130.9472,133.4880,130.8852,133.4880,1679.57,224202.44016
1709589600,2024-03-04 22:00:00,SOL/USD,130.5552,131.2291,129.8999,130.9533,243.07,31830.818631000002
1709586000,2024-03-04 21:00:00,SOL/USD,129.8682,130.5118,128.4869,130.5117,702.59,91696.215303
1709582400,2024-03-04 20:00:00,SOL/USD,129.7439,129.9557,129.1452,129.6979,893.23,115850.055217
1709578800,2024-03-04 19:00:00,SOL/USD,129.9548,130.7090,129.0780,129.8360,715.73,92927.52028000001
1709575200,2024-03-04 18:00:00,SOL/USD,127.5973,130.0000,127.5973,130.0000,2031.50,264095.0
1709571600,2024-03-04 17:00:00,SOL/USD,129.8239,130.7949,127.5021,127.9318,1745.13,223257.622134
1709568000,2024-03-04 16:00:00,SOL/USD,131.8588,132.1481,129.4939,130.0493,2425.84,315478.79391199996
1709564400,2024-03-04 15:00:00,SOL/USD,132.4267,132.9091,131.7673,131.8197,1183.45,156002.02396500003
1709560800,2024-03-04 14:00:00,SOL/USD,131.0159,132.3598,129.8224,132.0914,456.63,60316.895981999995
1709557200,2024-03-04 13:00:00,SOL/USD,132.7353,133.2884,130.3582,130.8515,694.35,90856.73902499999
1709553600,2024-03-04 12:00:00,SOL/USD,132.3387,133.6077,131.9287,132.7574,170.13,22586.016461999996
1709550000,2024-03-04 11:00:00,SOL/USD,132.2884,132.8066,130.8997,132.5309,516.06,68393.89625399999
1709546400,2024-03-04 10:00:00,SOL/USD,134.2948,134.4253,130.6564,131.4269,512.84,67400.971396
1709542800,2024-03-04 09:00:00,SOL/USD,132.2649,134.9597,131.0751,134.4474,1581.60,212642.00783999998
1709539200,2024-03-04 08:00:00,SOL/USD,129.6333,132.3698,129.6331,131.6887,2513.12,330949.505744
1709535600,2024-03-04 07:00:00,SOL/USD,129.1803,129.6519,128.9867,129.4374,976.13,126347.729262
1709532000,2024-03-04 06:00:00,SOL/USD,128.8728,129.2887,128.6963,129.2557,2885.81,373007.391617
1709528400,2024-03-04 05:00:00,SOL/USD,129.6261,129.6705,128.8276,128.8276,228.37,29420.359011999997
1709524800,2024-03-04 04:00:00,SOL/USD,128.8624,129.8373,128.8624,129.8290,34.81,4519.347490000001
1709521200,2024-03-04 03:00:00,SOL/USD,129.7632,130.0033,128.5735,128.8814,195.11,25146.049954000006
1709517600,2024-03-04 02:00:00,SOL/USD,130.2928,130.3378,129.2095,130.1000,943.19,122709.019
1709514000,2024-03-04 01:00:00,SOL/USD,130.8885,131.2756,129.8920,130.5684,248.47,32442.330348
1709510400,2024-03-04 00:00:00,SOL/USD,130.5651,133.1500,129.2500,130.6597,1346.38,175917.606886
1709506800,2024-03-03 23:00:00,SOL/USD,131.0957,131.3546,129.8500,130.4312,228.31,29778.747271999997
1709503200,2024-03-03 22:00:00,SOL/USD,130.2861,131.7489,129.9497,130.9004,301.10,39414.11044
1709499600,2024-03-03 21:00:00,SOL/USD,129.8072,130.2933,129.5869,129.9688,348.43,45285.028984
1709496000,2024-03-03 20:00:00,SOL/USD,130.1524,130.2816,129.7719,129.7719,715.72,92880.344268
1709492400,2024-03-03 19:00:00,SOL/USD,130.6127,130.9612,130.0939,130.0939,207.29,26967.164531
1709488800,2024-03-03 18:00:00,SOL/USD,130.6319,131.1765,130.1158,130.3490,267.38,34852.715619999995
1709485200,2024-03-03 17:00:00,SOL/USD,130.2421,131.0000,129.9319,130.5925,265.77,34707.568725
1709481600,2024-03-03 16:00:00,SOL/USD,129.3818,130.3742,128.8347,130.3742,247.86,32314.549212
1709478000,2024-03-03 15:00:00,SOL/USD,128.8304,129.4637,128.8304,129.4312,60.76,7864.239711999999
1709474400,2024-03-03 14:00:00,SOL/USD,128.7931,129.6056,128.2062,128.8799,454.80,58614.578519999995
1709470800,2024-03-03 13:00:00,SOL/USD,128.4228,128.9009,128.2700,128.8000,301.72,38861.53600000001
1709467200,2024-03-03 12:00:00,SOL/USD,128.3351,128.8984,127.8745,128.1190,87.43,11201.44417
1709463600,2024-03-03 11:00:00,SOL/USD,129.0780,129.6454,128.9853,129.0108,181.82,23456.743656
1709460000,2024-03-03 10:00:00,SOL/USD,129.4292,130.4757,129.1996,129.2802,222.02,28702.790004000002
1709456400,2024-03-03 09:00:00,SOL/USD,126.7473,131.3194,126.7473,130.2124,929.64,121050.655536
1709452800,2024-03-03 08:00:00,SOL/USD,126.9286,127.4203,125.4072,126.3960,473.27,59819.43492
1709449200,2024-03-03 07:00:00,SOL/USD,129.0040,129.5784,121.5500,127.3317,1221.83,155577.691011
1709445600,2024-03-03 06:00:00,SOL/USD,128.7928,129.9706,128.7439,129.3875,79.43,10277.249125
1709442000,2024-03-03 05:00:00,SOL/USD,130.3325,130.3325,129.6491,129.6491,2.06,267.077146
1709438400,2024-03-03 04:00:00,SOL/USD,130.2002,130.4963,129.9086,130.3250,100.80,13136.759999999998
1709434800,2024-03-03 03:00:00,SOL/USD,129.2416,130.1940,129.2104,130.1935,133.59,17392.549665000002
1709431200,2024-03-03 02:00:00,SOL/USD,129.8435,130.1666,128.7134,128.9054,224.64,28957.309055999995
1709427600,2024-03-03 01:00:00,SOL/USD,128.8251,130.7359,128.6555,130.1167,252.66,32875.285422
1709424000,2024-03-03 00:00:00,SOL/USD,130.0801,130.3658,129.1199,129.1925,134.48,17373.807399999998
1709420400,2024-03-02 23:00:00,SOL/USD,129.0519,130.0795,128.9847,129.5600,597.66,77432.8296
1709416800,2024-03-02 22:00:00,SOL/USD,128.9512,129.3979,128.4047,128.6682,3862.66,497001.509412
1709413200,2024-03-02 21:00:00,SOL/USD,129.4852,129.6387,128.6000,128.8688,1016.34,130974.516192
1709409600,2024-03-02 20:00:00,SOL/USD,130.7930,131.4348,128.7000,129.1681,676.18,87340.885858
1709406000,2024-03-02 19:00:00,SOL/USD,129.7699,130.6082,129.7699,130.6082,618.51,80782.477782
1709402400,2024-03-02 18:00:00,SOL/USD,128.3538,129.8200,128.2417,129.7503,86.89,11274.003567000002
1709398800,2024-03-02 17:00:00,SOL/USD,128.3981,128.8115,128.0303,128.5661,236.04,30346.742244
1709395200,2024-03-02 16:00:00,SOL/USD,128.1047,128.6749,127.7110,127.8943,192.00,24555.7056
1709391600,2024-03-02 15:00:00,SOL/USD,128.6296,128.8488,128.0434,128.0434,174.81,22383.266754
1709388000,2024-03-02 14:00:00,SOL/USD,129.4970,129.4970,127.6393,128.5993,241.71,31083.736803
1709384400,2024-03-02 13:00:00,SOL/USD,129.3308,130.3218,129.1569,129.8136,124.78,16198.141008
1709380800,2024-03-02 12:00:00,SOL/USD,128.6801,130.2500,128.6801,129.9994,273.05,35496.33617
1709377200,2024-03-02 11:00:00,SOL/USD,128.8898,129.2788,128.4455,129.0201,92.85,11979.516285
1709373600,2024-03-02 10:00:00,SOL/USD,128.5903,129.3449,128.2498,128.5004,258.62,33232.77344800001
1709370000,2024-03-02 09:00:00,SOL/USD,130.6581,130.6856,127.6459,128.5901,784.38,100863.502638
1709366400,2024-03-02 08:00:00,SOL/USD,129.2520,130.6075,128.0055,130.5717,1057.71,138106.992807
1709362800,2024-03-02 07:00:00,SOL/USD,128.7922,129.3236,128.2070,129.3236,337.14,43600.158504
1709359200,2024-03-02 06:00:00,SOL/USD,128.4457,129.6813,128.0900,129.4248,272.76,35301.908448
1709355600,2024-03-02 05:00:00,SOL/USD,129.5201,129.5201,128.0000,128.4972,446.30,57348.30036
1709352000,2024-03-02 04:00:00,SOL/USD,130.1235,130.5802,129.4579,129.4579,156.88,20309.355352
1709348400,2024-03-02 03:00:00,SOL/USD,129.7201,130.1722,129.3300,130.1244,653.26,85005.065544
1709344800,2024-03-02 02:00:00,SOL/USD,129.0924,130.1041,128.7041,129.8198,243.32,31587.753735999995
1709341200,2024-03-02 01:00:00,SOL/USD,129.8635,129.8635,127.5202,129.2897,493.73,63834.20358100001
1709337600,2024-03-02 00:00:00,SOL/USD,129.5171,131.7089,129.4700,130.9833,598.01,78329.323233
1709334000,2024-03-01 23:00:00,SOL/USD,131.0205,131.4653,129.6094,129.6094,356.79,46243.337826
1709330400,2024-03-01 22:00:00,SOL/USD,130.8340,131.6400,130.1431,130.7310,568.61,74334.95391
1709326800,2024-03-01 21:00:00,SOL/USD,131.4500,131.4500,129.9100,130.9033,1413.39,185017.415187
1709323200,2024-03-01 20:00:00,SOL/USD,131.1325,131.7570,130.0679,131.3300,2497.46,327991.4218
1709319600,2024-03-01 19:00:00,SOL/USD,133.2215,133.4177,130.0737,131.1137,6099.82,799769.9695339999
1709316000,2024-03-01 18:00:00,SOL/USD,132.0730,133.3899,130.9320,133.2207,2306.64,307292.195448
1709312400,2024-03-01 17:00:00,SOL/USD,129.5200,132.6840,129.5200,132.1714,5316.57,702698.500098
1709308800,2024-03-01 16:00:00,SOL/USD,131.1372,131.4531,129.3590,129.8005,1818.78,236078.55339
1709305200,2024-03-01 15:00:00,SOL/USD,132.9827,133.5246,130.4837,131.2712,1491.47,195787.056664
1709301600,2024-03-01 14:00:00,SOL/USD,134.9756,134.9756,131.5399,132.3674,439.45,58168.85393
1709298000,2024-03-01 13:00:00,SOL/USD,134.4365,134.8375,133.6172,134.7762,1234.22,166343.481564
1709294400,2024-03-01 12:00:00,SOL/USD,134.9253,135.3728,133.6800,134.3017,3681.81,494473.342077
1709290800,2024-03-01 11:00:00,SOL/USD,134.1105,135.4236,133.5275,135.4235,3334.32,451545.28452
1709287200,2024-03-01 10:00:00,SOL/USD,134.2664,135.0000,133.5134,134.6849,1346.88,181404.39811200002
1709283600,2024-03-01 09:00:00,SOL/USD,132.3720,134.3300,132.2419,134.0935,1292.54,173321.21249
1709280000,2024-03-01 08:00:00,SOL/USD,131.9415,133.1565,131.0167,132.5542,3284.12,435323.899304
1709276400,2024-03-01 07:00:00,SOL/USD,133.5922,133.8940,131.6675,131.7535,1161.94,153089.66179
1709272800,2024-03-01 06:00:00,SOL/USD,133.9866,135.1031,133.1029,133.4672,801.54,106979.29948799999
1709269200,2024-03-01 05:00:00,SOL/USD,137.3691,137.3691,133.5771,134.1259,686.04,92015.73243599999
1709265600,2024-03-01 04:00:00,SOL/USD,136.1300,137.4519,134.8226,137.0000,1777.72,243547.64
1709262000,2024-03-01 03:00:00,SOL/USD,133.8414,136.1839,133.8414,133.8996,647.19,86658.482124
1709258400,2024-03-01 02:00:00,SOL/USD,135.7919,136.2448,132.5261,134.1232,251.54,33737.349728
1709254800,2024-03-01 01:00:00,SOL/USD,132.9288,137.0401,131.6313,135.7235,2061.24,279758.70713999995
1709251200,2024-03-01 00:00:00,SOL/USD,126.4938,132.9895,126.2908,132.9442,539.61,71738.019762
1709247600,2024-02-29 23:00:00,SOL/USD,123.7642,126.2778,123.6399,125.5336,517.82,65003.80875200001
1709244000,2024-02-29 22:00:00,SOL/USD,127.8281,128.1056,122.8933,123.3700,785.70,96931.80900000001
1709240400,2024-02-29 21:00:00,SOL/USD,130.3070,130.3070,124.8119,127.9638,1150.06,147166.047828
1709236800,2024-02-29 20:00:00,SOL/USD,130.1794,131.8534,130.1458,130.9170,4346.27,569000.62959
1709233200,2024-02-29 19:00:00,SOL/USD,127.7556,130.2028,127.0654,130.1517,1469.26,191226.68674200002
1709229600,2024-02-29 18:00:00,SOL/USD,129.4342,129.5922,126.3000,127.6294,481.60,61466.31904
1709226000,2024-02-29 17:00:00,SOL/USD,130.8222,132.0141,126.4805,128.6514,1712.29,220288.505706
1709222400,2024-02-29 16:00:00,SOL/USD,132.3725,132.9600,127.2855,130.5730,2101.18,274357.37614
1709218800,2024-02-29 15:00:00,SOL/USD,131.5144,132.7270,130.6889,132.4500,2351.76,311490.612
1709215200,2024-02-29 14:00:00,SOL/USD,132.7134,134.6451,131.0108,131.6652,6351.00,836205.6852
1709211600,2024-02-29 13:00:00,SOL/USD,129.5692,134.1200,129.1335,132.5889,11857.88,1572223.2655319998
1709208000,2024-02-29 12:00:00,SOL/USD,129.2770,129.6169,126.9369,129.6169,2058.08,266761.949552
1709204400,2024-02-29 11:00:00,SOL/USD,128.7308,130.7725,128.4182,129.1338,1688.90,218094.07482000004
1709200800,2024-02-29 10:00:00,SOL/USD,128.6303,129.1275,127.9060,128.8707,1857.01,239314.178607
1709197200,2024-02-29 09:00:00,SOL/USD,131.7713,132.8035,128.4065,128.9730,2704.78,348843.5909400001
1709193600,2024-02-29 08:00:00,SOL/USD,125.5188,132.2485,125.4428,131.7200,6058.44,798017.7167999999
1709190000,2024-02-29 07:00:00,SOL/USD,123.4617,125.9898,122.1860,125.5188,1340.35,168239.12357999998
1709186400,2024-02-29 06:00:00,SOL/USD,123.9680,124.7164,122.5576,123.4976,3123.79,385780.567904
1709182800,2024-02-29 05:00:00,SOL/USD,122.8799,125.6600,122.4698,123.9601,2182.40,270530.52224
1709179200,2024-02-29 04:00:00,SOL/USD,123.5004,124.6270,122.4208,123.1090,301.06,37063.19554
1709175600,2024-02-29 03:00:00,SOL/USD,121.4502,123.7137,121.0518,123.7137,336.15,41586.360255
1709172000,2024-02-29 02:00:00,SOL/USD,124.0556,124.2441,121.5004,121.5004,601.42,73072.77056799999
1709168400,2024-02-29 01:00:00,SOL/USD,122.0631,124.1443,121.2021,123.7315,829.48,102632.80462
1709164800,2024-02-29 00:00:00,SOL/USD,119.0200,122.4384,117.4500,122.4384,4187.28,512683.86355199997
1709161200,2024-02-28 23:00:00,SOL/USD,116.0401,119.0309,115.9100,119.0200,2235.11,266022.7922
1709157600,2024-02-28 22:00:00,SOL/USD,116.2423,117.8000,115.7359,116.0571,2890.89,335508.309819
1709154000,2024-02-28 21:00:00,SOL/USD,112.1342,116.5061,111.5798,116.2319,922.84,107263.446596
1709150400,2024-02-28 20:00:00,SOL/USD,111.3500,112.7453,110.1478,112.5128,1807.16,203328.631648
1709146800,2024-02-28 19:00:00,SOL/USD,113.2561,113.8730,111.3289,111.4600,602.95,67204.807
1709143200,2024-02-28 18:00:00,SOL/USD,114.8314,114.8314,108.3049,113.0533,2468.61,279084.506913
1709139600,2024-02-28 17:00:00,SOL/USD,116.1975,120.0000,108.0000,114.8760,14327.25,1645857.171
1709136000,2024-02-28 16:00:00,SOL/USD,113.0837,116.5000,113.0300,116.2927,12505.73,1454325.107171
1709132400,2024-02-28 15:00:00,SOL/USD,111.8609,113.0529,110.8985,113.0320,6057.34,684673.25488
1709128800,2024-02-28 14:00:00,SOL/USD,113.1504,113.2890,110.6220,111.9900,1487.25,166557.1275
1709125200,2024-02-28 13:00:00,SOL/USD,112.2920,112.9742,110.9783,112.9742,1688.22,190725.303924
1709121600,2024-02-28 12:00:00,SOL/USD,111.4856,112.3732,110.8865,111.2987,2079.01,231391.11028700002
1709118000,2024-02-28 11:00:00,SOL/USD,114.2620,114.9000,109.5460,111.5145,2677.04,298528.77707999997
1709114400,2024-02-28 10:00:00,SOL/USD,112.0875,114.2862,111.0685,114.2620,1414.32,161603.03183999998
1709110800,2024-02-28 09:00:00,SOL/USD,110.4920,112.0000,109.5705,111.6303,2869.45,320317.564335
1709107200,2024-02-28 08:00:00,SOL/USD,110.3967,110.7445,109.4506,110.6028,2528.88,279701.20886400004
1709103600,2024-02-28 07:00:00,SOL/USD,108.7339,110.1190,108.7339,110.1139,411.81,45346.005159
1709100000,2024-02-28 06:00:00,SOL/USD,108.5389,108.9811,108.5129,108.5642,242.15,26288.82103
1709096400,2024-02-28 05:00:00,SOL/USD,108.7590,109.1535,108.7296,108.8009,192.95,20993.133654999998
1709092800,2024-02-28 04:00:00,SOL/USD,107.6914,108.5803,107.6914,108.5803,69.53,7549.588259
1709089200,2024-02-28 03:00:00,SOL/USD,107.8864,107.9699,107.4376,107.9310,230.11,24836.00241
1709085600,2024-02-28 02:00:00,SOL/USD,108.0262,108.1904,107.8544,107.9820,174.70,18864.4554
1709082000,2024-02-28 01:00:00,SOL/USD,108.7186,108.7186,107.7134,108.1100,113.29,12247.7819
1709078400,2024-02-28 00:00:00,SOL/USD,108.4895,109.2598,108.1069,108.8339,223.41,24314.581599
