unix,date,symbol,open,high,low,close,Volume XRP,Volume RLUSD
1744016400,2025-04-07 09:00:00,XRP/RLUSD,1.77227,1.77227,1.74075,1.74914,4171.21,7296.0302593999995
1744012800,2025-04-07 08:00:00,XRP/RLUSD,1.67652,1.79167,1.67652,1.76974,6941.71,12285.0218554
1744009200,2025-04-07 07:00:00,XRP/RLUSD,1.65802,1.69439,1.65802,1.67771,38264.46,64196.6671866
1744005600,2025-04-07 06:00:00,XRP/RLUSD,1.77596,1.77849,1.62492,1.65935,270047.33,448103.03703550005
1744002000,2025-04-07 05:00:00,XRP/RLUSD,1.79367,1.80943,1.75484,1.76255,3944.80,6952.9072400000005
1743998400,2025-04-07 04:00:00,XRP/RLUSD,1.81902,1.82844,1.78440,1.80104,51151.18,92125.3212272
1743994800,2025-04-07 03:00:00,XRP/RLUSD,1.86891,1.87531,1.80037,1.82226,4894.89,8919.762251400001
1743991200,2025-04-07 02:00:00,XRP/RLUSD,1.90718,1.90718,1.90251,1.90251,34820.61,66246.5587311
1743987600,2025-04-07 01:00:00,XRP/RLUSD,1.92247,1.93551,1.92247,1.93551,4008.09,7757.6982759
1743984000,2025-04-07 00:00:00,XRP/RLUSD,1.92328,1.92328,1.87597,1.88613,7072.80,13340.220264000001
1743980400,2025-04-06 23:00:00,XRP/RLUSD,1.91034,1.91581,1.86545,1.91581,43752.11,83820.7298591
1743976800,2025-04-06 22:00:00,XRP/RLUSD,1.94229,1.97280,1.91385,1.91385,49100.60,93971.18331
1743973200,2025-04-06 21:00:00,XRP/RLUSD,1.95571,1.98685,1.95133,1.95133,34743.19,67795.4289427
1743969600,2025-04-06 20:00:00,XRP/RLUSD,1.96884,1.96884,1.93977,1.93977,2001.65,3882.7406205
1743966000,2025-04-06 19:00:00,XRP/RLUSD,2.00688,2.00688,1.98156,1.99206,4004.38,7976.9652227999995
1743962400,2025-04-06 18:00:00,XRP/RLUSD,2.02662,2.02662,1.99563,2.00645,32971.61,66155.88688450001
1743958800,2025-04-06 17:00:00,XRP/RLUSD,2.05631,2.05755,2.04213,2.04213,3380.04,6902.481085199999
1743955200,2025-04-06 16:00:00,XRP/RLUSD,2.06767,2.06767,2.06292,2.06292,1430.39,2950.7801388000003
1743951600,2025-04-06 15:00:00,XRP/RLUSD,2.04917,2.04917,2.04917,2.04917,0.00,0.0
1743948000,2025-04-06 14:00:00,XRP/RLUSD,2.04917,2.04917,2.04917,2.04917,0.00,0.0
1743944400,2025-04-06 13:00:00,XRP/RLUSD,2.06933,2.06933,2.04917,2.04917,536.79,1099.9739643
1743940800,2025-04-06 12:00:00,XRP/RLUSD,2.07235,2.07235,2.07235,2.07235,20.62,42.731857000000005
1743937200,2025-04-06 11:00:00,XRP/RLUSD,2.08128,2.08554,2.08128,2.08554,88.57,184.71627779999997
1743933600,2025-04-06 10:00:00,XRP/RLUSD,2.08881,2.08881,2.08478,2.08834,12017.65,25096.939201
1743930000,2025-04-06 09:00:00,XRP/RLUSD,2.08907,2.08907,2.08907,2.08907,0.00,0.0
1743926400,2025-04-06 08:00:00,XRP/RLUSD,2.09243,2.09243,2.08860,2.08907,380.90,795.7267629999999
1743922800,2025-04-06 07:00:00,XRP/RLUSD,2.10995,2.10995,2.08748,2.09080,33423.01,69880.82930800001
1743919200,2025-04-06 06:00:00,XRP/RLUSD,2.12201,2.12201,2.12201,2.12201,5918.69,12559.519366899998
1743915600,2025-04-06 05:00:00,XRP/RLUSD,2.12830,2.12830,2.12830,2.12830,1913.45,4072.395635
1743912000,2025-04-06 04:00:00,XRP/RLUSD,2.12405,2.13455,2.12405,2.13455,2160.96,4612.677168
1743908400,2025-04-06 03:00:00,XRP/RLUSD,2.12586,2.12586,2.12586,2.12586,509.36,1082.8280496
1743904800,2025-04-06 02:00:00,XRP/RLUSD,2.12599,2.12599,2.12599,2.12599,0.00,0.0
1743901200,2025-04-06 01:00:00,XRP/RLUSD,2.12599,2.12599,2.12599,2.12599,0.00,0.0
1743897600,2025-04-06 00:00:00,XRP/RLUSD,2.12599,2.12599,2.12599,2.12599,0.00,0.0
1743894000,2025-04-05 23:00:00,XRP/RLUSD,2.12599,2.12599,2.12599,2.12599,0.00,0.0
1743890400,2025-04-05 22:00:00,XRP/RLUSD,2.12599,2.12599,2.12599,2.12599,0.00,0.0
1743886800,2025-04-05 21:00:00,XRP/RLUSD,2.12599,2.12599,2.12599,2.12599,30.16,64.1198584
1743883200,2025-04-05 20:00:00,XRP/RLUSD,2.12432,2.12812,2.12287,2.12812,80.54,171.39878480000002
1743879600,2025-04-05 19:00:00,XRP/RLUSD,2.12373,2.12373,2.12373,2.12373,0.00,0.0
1743876000,2025-04-05 18:00:00,XRP/RLUSD,2.12373,2.12373,2.12373,2.12373,0.00,0.0
1743872400,2025-04-05 17:00:00,XRP/RLUSD,2.12373,2.12373,2.12373,2.12373,0.00,0.0
1743868800,2025-04-05 16:00:00,XRP/RLUSD,2.12373,2.12373,2.12373,2.12373,7075.11,15025.6233603
1743865200,2025-04-05 15:00:00,XRP/RLUSD,2.12566,2.12596,2.12067,2.12067,160389.35,340132.88286450005
1743861600,2025-04-05 14:00:00,XRP/RLUSD,2.14437,2.14437,2.13749,2.13749,425.11,908.6683739000001
1743858000,2025-04-05 13:00:00,XRP/RLUSD,2.14253,2.14253,2.12224,2.13136,8889.14,18945.957430399998
1743854400,2025-04-05 12:00:00,XRP/RLUSD,2.16019,2.16019,2.16019,2.16019,0.00,0.0
1743850800,2025-04-05 11:00:00,XRP/RLUSD,2.15657,2.16019,2.15657,2.16019,550.03,1188.1693057
1743847200,2025-04-05 10:00:00,XRP/RLUSD,2.15270,2.15783,2.15157,2.15783,1270.60,2741.738798
1743843600,2025-04-05 09:00:00,XRP/RLUSD,2.14401,2.14401,2.14401,2.14401,25863.12,55450.7879112
1743840000,2025-04-05 08:00:00,XRP/RLUSD,2.13684,2.13684,2.13513,2.13513,577.00,1231.97001
1743836400,2025-04-05 07:00:00,XRP/RLUSD,2.12380,2.12380,2.12380,2.12380,27.63,58.680594
1743832800,2025-04-05 06:00:00,XRP/RLUSD,2.13059,2.13059,2.13059,2.13059,27.54,58.6764486
1743829200,2025-04-05 05:00:00,XRP/RLUSD,2.12332,2.13386,2.12332,2.13246,52108.21,111118.6734966
1743825600,2025-04-05 04:00:00,XRP/RLUSD,2.12007,2.12007,2.12007,2.12007,0.00,0.0
1743822000,2025-04-05 03:00:00,XRP/RLUSD,2.12007,2.12007,2.12007,2.12007,196.25,416.0637375
1743818400,2025-04-05 02:00:00,XRP/RLUSD,2.12738,2.12738,2.12738,2.12738,0.00,0.0
1743814800,2025-04-05 01:00:00,XRP/RLUSD,2.13527,2.13527,2.12738,2.12738,211.06,449.0048228
1743811200,2025-04-05 00:00:00,XRP/RLUSD,2.11868,2.11940,2.11868,2.11940,40.38,85.58137200000002
1743807600,2025-04-04 23:00:00,XRP/RLUSD,2.12078,2.12078,2.12078,2.12078,1568.42,3326.2737676
1743804000,2025-04-04 22:00:00,XRP/RLUSD,2.13468,2.13468,2.13468,2.13468,0.00,0.0
1743800400,2025-04-04 21:00:00,XRP/RLUSD,2.13468,2.13468,2.13468,2.13468,110.72,236.35176959999998
1743796800,2025-04-04 20:00:00,XRP/RLUSD,2.12815,2.13556,2.12815,2.13556,1769.69,3779.2791764
1743793200,2025-04-04 19:00:00,XRP/RLUSD,2.13016,2.13507,2.13016,2.13401,2530.88,5400.9232288
1743789600,2025-04-04 18:00:00,XRP/RLUSD,2.12919,2.12919,2.12325,2.12623,1548.35,3292.1482204999998
1743786000,2025-04-04 17:00:00,XRP/RLUSD,2.11179,2.13728,2.11179,2.13728,7154.35,15290.849168
1743782400,2025-04-04 16:00:00,XRP/RLUSD,2.12796,2.12796,2.10153,2.10317,4135.56,8697.785725200001
1743778800,2025-04-04 15:00:00,XRP/RLUSD,2.10919,2.14752,2.10919,2.12368,6907.43,14669.1709424
1743775200,2025-04-04 14:00:00,XRP/RLUSD,2.11664,2.11673,2.07926,2.09693,54209.95,113674.47045349999
1743771600,2025-04-04 13:00:00,XRP/RLUSD,2.06205,2.15638,2.04607,2.13306,3654.24,7794.713174399999
1743768000,2025-04-04 12:00:00,XRP/RLUSD,2.04684,2.06829,2.04074,2.04951,5401.36,11070.1413336
1743764400,2025-04-04 11:00:00,XRP/RLUSD,2.03874,2.04590,2.01758,2.04590,6992.21,14305.362439
1743760800,2025-04-04 10:00:00,XRP/RLUSD,2.07589,2.07589,2.04355,2.04355,17753.59,36280.348844500004
1743757200,2025-04-04 09:00:00,XRP/RLUSD,2.09251,2.09251,2.08718,2.08718,42.24,88.16248320000001
1743753600,2025-04-04 08:00:00,XRP/RLUSD,2.09682,2.09682,2.09610,2.09610,1054.05,2209.3942049999996
1743750000,2025-04-04 07:00:00,XRP/RLUSD,2.09308,2.09308,2.09308,2.09308,16.85,35.268398000000005
1743746400,2025-04-04 06:00:00,XRP/RLUSD,2.06840,2.06928,2.06641,2.06928,1959.60,4054.961088
1743742800,2025-04-04 05:00:00,XRP/RLUSD,2.04557,2.04684,2.04557,2.04684,38.87,79.5606708
1743739200,2025-04-04 04:00:00,XRP/RLUSD,2.04897,2.05058,2.04897,2.05058,38.81,79.58300980000001
1743735600,2025-04-04 03:00:00,XRP/RLUSD,2.05991,2.05991,2.04909,2.05012,2062.53,4228.4340036
1743732000,2025-04-04 02:00:00,XRP/RLUSD,2.04849,2.05946,2.04849,2.05424,94.87,194.88574880000002
1743728400,2025-04-04 01:00:00,XRP/RLUSD,2.05107,2.05470,2.05107,2.05470,43.57,89.523279
1743724800,2025-04-04 00:00:00,XRP/RLUSD,2.05775,2.05775,2.05585,2.05750,65.56,134.8897
1743721200,2025-04-03 23:00:00,XRP/RLUSD,2.05243,2.05243,2.05243,2.05243,0.00,0.0
1743717600,2025-04-03 22:00:00,XRP/RLUSD,2.05243,2.05243,2.05243,2.05243,0.00,0.0
1743714000,2025-04-03 21:00:00,XRP/RLUSD,2.05243,2.05243,2.05243,2.05243,54.05,110.9338415
1743710400,2025-04-03 20:00:00,XRP/RLUSD,2.04507,2.04507,2.04408,2.04408,44.16,90.26657279999999
1743706800,2025-04-03 19:00:00,XRP/RLUSD,2.05912,2.05967,2.05720,2.05720,97.81,201.214732
1743703200,2025-04-03 18:00:00,XRP/RLUSD,2.03968,2.04255,2.03968,2.04255,44.40,90.68921999999999
1743699600,2025-04-03 17:00:00,XRP/RLUSD,2.01740,2.02262,2.01740,2.02262,44.84,90.6942808
1743696000,2025-04-03 16:00:00,XRP/RLUSD,2.00088,2.00088,2.00088,2.00088,6916.95,13839.986916
1743692400,2025-04-03 15:00:00,XRP/RLUSD,1.99094,1.99094,1.99094,1.99094,22.79,45.373522599999994
1743688800,2025-04-03 14:00:00,XRP/RLUSD,1.97695,1.98027,1.97695,1.98027,122.79,243.1573533
1743685200,2025-04-03 13:00:00,XRP/RLUSD,1.98177,1.98177,1.98177,1.98177,22.80,45.184356
1743681600,2025-04-03 12:00:00,XRP/RLUSD,2.03382,2.03382,1.97606,1.97606,30007.04,59295.7114624
1743678000,2025-04-03 11:00:00,XRP/RLUSD,2.02904,2.02904,2.02081,2.02748,192.04,389.35725920000004
1743674400,2025-04-03 10:00:00,XRP/RLUSD,2.04022,2.04022,2.02146,2.02146,33770.40,68265.51278399999
1743670800,2025-04-03 09:00:00,XRP/RLUSD,2.04953,2.04953,2.04702,2.04702,45.22,92.56624439999999
1743667200,2025-04-03 08:00:00,XRP/RLUSD,2.05070,2.05070,2.04894,2.04894,45.36,92.9399184
1743663600,2025-04-03 07:00:00,XRP/RLUSD,2.04286,2.04286,2.04286,2.04286,226.60,462.912076
1743660000,2025-04-03 06:00:00,XRP/RLUSD,2.05601,2.05648,2.04042,2.04042,91.12,185.92307040000003
1743656400,2025-04-03 05:00:00,XRP/RLUSD,2.06880,2.06880,2.06880,2.06880,0.00,0.0
1743652800,2025-04-03 04:00:00,XRP/RLUSD,2.06351,2.06927,2.06351,2.06880,69.85,144.50567999999998
1743649200,2025-04-03 03:00:00,XRP/RLUSD,2.05019,2.05019,2.05019,2.05019,22.69,46.51881110000001
1743645600,2025-04-03 02:00:00,XRP/RLUSD,2.05128,2.05128,2.05128,2.05128,55.95,114.76911600000001
1743642000,2025-04-03 01:00:00,XRP/RLUSD,2.06421,2.06570,2.05517,2.05664,25672.26,52798.59680639999
1743638400,2025-04-03 00:00:00,XRP/RLUSD,2.05648,2.05648,2.04932,2.04932,91.28,187.06192959999998
1743634800,2025-04-02 23:00:00,XRP/RLUSD,2.02335,2.02335,2.02335,2.02335,14.99,30.330016500000003
1743631200,2025-04-02 22:00:00,XRP/RLUSD,2.04030,2.04030,2.01500,2.01500,92.28,185.94420000000002
1743627600,2025-04-02 21:00:00,XRP/RLUSD,2.12774,2.12774,2.08743,2.08743,10022.08,20920.3904544
1743624000,2025-04-02 20:00:00,XRP/RLUSD,2.12427,2.17521,2.12427,2.17521,238.51,518.8093371
1743620400,2025-04-02 19:00:00,XRP/RLUSD,2.14640,2.14640,2.14146,2.14146,11287.23,24171.1515558
1743616800,2025-04-02 18:00:00,XRP/RLUSD,2.13873,2.14599,2.13641,2.14599,6464.57,13872.902574299998
1743613200,2025-04-02 17:00:00,XRP/RLUSD,2.16516,2.16516,2.14144,2.14144,43.96,94.1377024
1743609600,2025-04-02 16:00:00,XRP/RLUSD,2.18895,2.18895,2.18895,2.18895,0.00,0.0
1743606000,2025-04-02 15:00:00,XRP/RLUSD,2.12695,2.18895,2.12695,2.18895,49.22,107.740119
1743602400,2025-04-02 14:00:00,XRP/RLUSD,2.12584,2.12584,2.10486,2.11884,751824.99,1592996.8618116
1743598800,2025-04-02 13:00:00,XRP/RLUSD,2.12513,2.13910,2.10347,2.13308,1161729.78,2478062.5591224004
1743595200,2025-04-02 12:00:00,XRP/RLUSD,2.11545,2.12426,2.10699,2.12426,800213.41,1699861.3383266001
1743591600,2025-04-02 11:00:00,XRP/RLUSD,2.11295,2.11868,2.11295,2.11540,43676.44,92393.14117600002
1743588000,2025-04-02 10:00:00,XRP/RLUSD,2.11966,2.12953,2.11833,2.11857,3079.99,6525.1744143
1743584400,2025-04-02 09:00:00,XRP/RLUSD,2.12574,2.13591,2.11459,2.12163,339483.94,720259.3116222001
1743580800,2025-04-02 08:00:00,XRP/RLUSD,2.10840,2.12180,2.10376,2.10618,195258.21,411248.9367378
1743577200,2025-04-02 07:00:00,XRP/RLUSD,2.06986,2.10948,2.06851,2.10818,270966.14,571245.3970252
1743573600,2025-04-02 06:00:00,XRP/RLUSD,2.07130,2.08572,2.07113,2.07407,105445.95,218702.2815165
1743570000,2025-04-02 05:00:00,XRP/RLUSD,2.09849,2.09849,2.07659,2.07659,291486.10,605297.1203989999
1743566400,2025-04-02 04:00:00,XRP/RLUSD,2.10399,2.10399,2.09562,2.09643,47385.82,99341.05462259999
1743562800,2025-04-02 03:00:00,XRP/RLUSD,2.09929,2.10388,2.09929,2.10388,4432.68,9325.826798400001
1743559200,2025-04-02 02:00:00,XRP/RLUSD,2.11208,2.11208,2.08978,2.09584,100429.51,210484.1842384
1743555600,2025-04-02 01:00:00,XRP/RLUSD,2.11285,2.11721,2.10743,2.11589,118025.10,249728.12883899998
1743552000,2025-04-02 00:00:00,XRP/RLUSD,2.13664,2.13849,2.12174,2.12174,147543.17,313048.2455158
1743548400,2025-04-01 23:00:00,XRP/RLUSD,2.14188,2.14188,2.14188,2.14188,0.00,0.0
1743544800,2025-04-01 22:00:00,XRP/RLUSD,2.14455,2.14455,2.14041,2.14188,256.46,549.3065448
1743541200,2025-04-01 21:00:00,XRP/RLUSD,2.14506,2.14893,2.14217,2.14455,191800.78,411326.362749
1743537600,2025-04-01 20:00:00,XRP/RLUSD,2.13590,2.13885,2.12206,2.13830,156763.27,335206.900241
1743534000,2025-04-01 19:00:00,XRP/RLUSD,2.13973,2.14112,2.13196,2.13736,169565.42,362422.3460912001
1743530400,2025-04-01 18:00:00,XRP/RLUSD,2.14389,2.14389,2.13021,2.13100,52333.96,111523.66875999999
1743526800,2025-04-01 17:00:00,XRP/RLUSD,2.15004,2.15293,2.13936,2.14034,322576.65,690423.707061
1743523200,2025-04-01 16:00:00,XRP/RLUSD,2.16496,2.16774,2.14219,2.15430,44566.29,96009.15854700001
1743519600,2025-04-01 15:00:00,XRP/RLUSD,2.15185,2.16756,2.15185,2.16756,10640.86,23064.7025016
1743516000,2025-04-01 14:00:00,XRP/RLUSD,2.15476,2.15495,2.09705,2.15495,230049.18,495744.48044099996
1743512400,2025-04-01 13:00:00,XRP/RLUSD,2.13855,2.16039,2.13690,2.16039,120592.78,260527.4359842
1743508800,2025-04-01 12:00:00,XRP/RLUSD,2.14402,2.14840,2.12914,2.13251,69795.00,148838.53545
1743505200,2025-04-01 11:00:00,XRP/RLUSD,2.14148,2.14757,2.12908,2.12908,74449.25,158508.40919
1743501600,2025-04-01 10:00:00,XRP/RLUSD,2.18043,2.18043,2.15343,2.15343,58364.81,125684.5327983
1743498000,2025-04-01 09:00:00,XRP/RLUSD,2.17906,2.17906,2.17906,2.17906,114.71,249.95997260000001
1743494400,2025-04-01 08:00:00,XRP/RLUSD,2.13262,2.17449,2.13262,2.17449,23568.44,51249.3370956
1743490800,2025-04-01 07:00:00,XRP/RLUSD,2.09948,2.09948,2.09207,2.09207,63.83,133.5368281
1743487200,2025-04-01 06:00:00,XRP/RLUSD,2.09686,2.10229,2.09474,2.10229,19053.94,40056.9075226
1743483600,2025-04-01 05:00:00,XRP/RLUSD,2.09745,2.09745,2.09745,2.09745,0.00,0.0
1743480000,2025-04-01 04:00:00,XRP/RLUSD,2.09745,2.09745,2.09745,2.09745,16.27,34.125511499999995
1743476400,2025-04-01 03:00:00,XRP/RLUSD,2.11081,2.11081,2.09879,2.09879,55.65,116.7976635
1743472800,2025-04-01 02:00:00,XRP/RLUSD,2.09876,2.10655,2.09876,2.10655,39.40,82.99807
1743469200,2025-04-01 01:00:00,XRP/RLUSD,2.07274,2.07678,2.07258,2.07678,47.04,97.69173119999999
1743465600,2025-04-01 00:00:00,XRP/RLUSD,2.07206,2.07941,2.07206,2.07941,213.38,443.70450580000005
1743462000,2025-03-31 23:00:00,XRP/RLUSD,2.08799,2.08799,2.08799,2.08799,0.00,0.0
1743458400,2025-03-31 22:00:00,XRP/RLUSD,2.08799,2.08799,2.08799,2.08799,0.00,0.0
1743454800,2025-03-31 21:00:00,XRP/RLUSD,2.08835,2.08935,2.08775,2.08799,38295.98,79961.6232802
1743451200,2025-03-31 20:00:00,XRP/RLUSD,2.09608,2.10423,2.08946,2.08946,44.43,92.83470779999999
1743447600,2025-03-31 19:00:00,XRP/RLUSD,2.11131,2.11131,2.10528,2.10528,16.52,34.7792256
1743444000,2025-03-31 18:00:00,XRP/RLUSD,2.11106,2.11106,2.11106,2.11106,8.24,17.395134400000003
1743440400,2025-03-31 17:00:00,XRP/RLUSD,2.12315,2.12315,2.08992,2.08992,55.34,115.65617280000002
1743436800,2025-03-31 16:00:00,XRP/RLUSD,2.11904,2.11904,2.11904,2.11904,8.21,17.397318400000003
1743433200,2025-03-31 15:00:00,XRP/RLUSD,2.12240,2.12928,2.12240,2.12926,24.55,52.273333
1743429600,2025-03-31 14:00:00,XRP/RLUSD,2.09612,2.10862,2.09238,2.10665,11944.06,25161.953999
1743426000,2025-03-31 13:00:00,XRP/RLUSD,2.10464,2.10464,2.06510,2.06739,383.26,792.3478914
1743422400,2025-03-31 12:00:00,XRP/RLUSD,2.08548,2.11190,2.08548,2.10519,511.32,1076.4257507999998
1743418800,2025-03-31 11:00:00,XRP/RLUSD,2.07293,2.09102,2.06331,2.09102,4087.03,8546.0614706
1743415200,2025-03-31 10:00:00,XRP/RLUSD,2.02947,2.07232,2.02444,2.07162,3026.52,6269.799362399999
1743411600,2025-03-31 09:00:00,XRP/RLUSD,2.05280,2.06304,2.05280,2.05357,75810.01,155681.1622357
1743408000,2025-03-31 08:00:00,XRP/RLUSD,2.06784,2.07687,2.05505,2.05505,16966.73,34867.4784865
1743404400,2025-03-31 07:00:00,XRP/RLUSD,2.08682,2.08682,2.06123,2.06152,81.08,167.14804159999997
1743400800,2025-03-31 06:00:00,XRP/RLUSD,2.08998,2.09070,2.07858,2.07858,69.94,145.3758852
1743397200,2025-03-31 05:00:00,XRP/RLUSD,2.09247,2.10732,2.09247,2.10700,429.80,905.5886000000002
1743393600,2025-03-31 04:00:00,XRP/RLUSD,2.07917,2.08910,2.07917,2.08910,142.97,298.678627
1743390000,2025-03-31 03:00:00,XRP/RLUSD,2.10362,2.10362,2.08253,2.08253,59.41,123.72310730000001
1743386400,2025-03-31 02:00:00,XRP/RLUSD,2.11151,2.11151,2.10026,2.10026,711.68,1494.7130367999998
1743382800,2025-03-31 01:00:00,XRP/RLUSD,2.09221,2.12514,2.09221,2.12045,2630.78,5578.437451000001
1743379200,2025-03-31 00:00:00,XRP/RLUSD,2.11222,2.11222,2.08365,2.08890,1168.21,2440.273869
1743375600,2025-03-30 23:00:00,XRP/RLUSD,2.13037,2.14075,2.12468,2.13252,45.61,97.2642372
1743372000,2025-03-30 22:00:00,XRP/RLUSD,2.11757,2.14590,2.11757,2.14590,46.38,99.52684200000002
1743368400,2025-03-30 21:00:00,XRP/RLUSD,2.14303,2.14303,2.14046,2.14046,46.64,99.8310544
1743364800,2025-03-30 20:00:00,XRP/RLUSD,2.14286,2.14286,2.13612,2.13612,46.55,99.436386
1743361200,2025-03-30 19:00:00,XRP/RLUSD,2.14887,2.14887,2.14887,2.14887,23.24,49.9397388
1743357600,2025-03-30 18:00:00,XRP/RLUSD,2.13421,2.14054,2.13421,2.14054,701.26,1501.0750804000002
1743354000,2025-03-30 17:00:00,XRP/RLUSD,2.13609,2.13694,2.12541,2.13000,20483.63,43630.1319
1743350400,2025-03-30 16:00:00,XRP/RLUSD,2.14248,2.14248,2.14248,2.14248,0.00,0.0
1743346800,2025-03-30 15:00:00,XRP/RLUSD,2.14248,2.14248,2.14248,2.14248,23.32,49.9626336
1743343200,2025-03-30 14:00:00,XRP/RLUSD,2.13833,2.14680,2.13833,2.14680,46.75,100.3629
1743339600,2025-03-30 13:00:00,XRP/RLUSD,2.16370,2.16370,2.16370,2.16370,0.00,0.0
1743336000,2025-03-30 12:00:00,XRP/RLUSD,2.16370,2.16370,2.16370,2.16370,0.00,0.0
1743332400,2025-03-30 11:00:00,XRP/RLUSD,2.17377,2.17377,2.15732,2.16370,1039.17,2248.4521290000002
1743328800,2025-03-30 10:00:00,XRP/RLUSD,2.18260,2.18260,2.18260,2.18260,0.00,0.0
1743325200,2025-03-30 09:00:00,XRP/RLUSD,2.18260,2.18260,2.18260,2.18260,0.00,0.0
1743321600,2025-03-30 08:00:00,XRP/RLUSD,2.18260,2.18260,2.18260,2.18260,0.00,0.0
1743318000,2025-03-30 07:00:00,XRP/RLUSD,2.18653,2.18653,2.18260,2.18260,46.83,102.21115799999998
1743314400,2025-03-30 06:00:00,XRP/RLUSD,2.17442,2.17953,2.17442,2.17573,83.10,180.803163
1743310800,2025-03-30 05:00:00,XRP/RLUSD,2.17833,2.17833,2.17833,2.17833,21.72,47.313327599999994
1743307200,2025-03-30 04:00:00,XRP/RLUSD,2.16406,2.16406,2.16406,2.16406,0.00,0.0
1743303600,2025-03-30 03:00:00,XRP/RLUSD,2.16406,2.16406,2.16406,2.16406,0.00,0.0
1743300000,2025-03-30 02:00:00,XRP/RLUSD,2.16406,2.16406,2.16406,2.16406,0.00,0.0
1743296400,2025-03-30 01:00:00,XRP/RLUSD,2.13598,2.16406,2.13598,2.16406,8222.82,17794.6758492
1743292800,2025-03-30 00:00:00,XRP/RLUSD,2.13566,2.13598,2.12246,2.12443,82156.77,174536.3068911
1743289200,2025-03-29 23:00:00,XRP/RLUSD,2.11798,2.13762,2.11798,2.13762,6414.83,13712.4689046
1743285600,2025-03-29 22:00:00,XRP/RLUSD,2.12444,2.12444,2.12444,2.12444,24.18,51.3689592
1743282000,2025-03-29 21:00:00,XRP/RLUSD,2.12130,2.12130,2.12130,2.12130,0.00,0.0
1743278400,2025-03-29 20:00:00,XRP/RLUSD,2.12525,2.12525,2.12130,2.12130,48.44,102.75577200000001
1743274800,2025-03-29 19:00:00,XRP/RLUSD,2.12524,2.12524,2.11254,2.12040,1019.75,2162.2779
1743271200,2025-03-29 18:00:00,XRP/RLUSD,2.11956,2.12710,2.11956,2.12710,134.78,286.690538
1743267600,2025-03-29 17:00:00,XRP/RLUSD,2.09598,2.12694,2.07198,2.11166,14000.47,29564.2324802
1743264000,2025-03-29 16:00:00,XRP/RLUSD,2.11372,2.11372,2.10175,2.10175,261.65,549.9228875
1743260400,2025-03-29 15:00:00,XRP/RLUSD,2.11983,2.11983,2.11983,2.11983,0.00,0.0
1743256800,2025-03-29 14:00:00,XRP/RLUSD,2.13254,2.13254,2.11983,2.11983,114.77,243.29288909999997
1743253200,2025-03-29 13:00:00,XRP/RLUSD,2.13861,2.13861,2.13827,2.13827,506.32,1082.6488663999999
1743249600,2025-03-29 12:00:00,XRP/RLUSD,2.08402,2.09703,2.08402,2.09703,3764.80,7894.898544000001
1743246000,2025-03-29 11:00:00,XRP/RLUSD,2.07306,2.07306,2.06427,2.07262,88.62,183.67558440000002
1743242400,2025-03-29 10:00:00,XRP/RLUSD,2.10294,2.10294,2.07963,2.07963,380.28,790.8416963999999
1743238800,2025-03-29 09:00:00,XRP/RLUSD,2.12294,2.12294,2.09713,2.10555,17633.10,37127.373705
1743235200,2025-03-29 08:00:00,XRP/RLUSD,2.11986,2.13037,2.11986,2.13037,48.18,102.64122660000001
1743231600,2025-03-29 07:00:00,XRP/RLUSD,2.13671,2.13671,2.13671,2.13671,23.91,51.0887361
1743228000,2025-03-29 06:00:00,XRP/RLUSD,2.14482,2.14482,2.13127,2.14011,71.93,153.9381123
1743224400,2025-03-29 05:00:00,XRP/RLUSD,2.15587,2.15587,2.15369,2.15369,47.84,103.03252960000002
1743220800,2025-03-29 04:00:00,XRP/RLUSD,2.17624,2.17624,2.16535,2.16535,47.64,103.157274
1743217200,2025-03-29 03:00:00,XRP/RLUSD,2.15209,2.17530,2.15209,2.17530,152.38,331.472214
1743213600,2025-03-29 02:00:00,XRP/RLUSD,2.17269,2.17313,2.17269,2.17313,2323.19,5048.5938847
1743210000,2025-03-29 01:00:00,XRP/RLUSD,2.20951,2.20951,2.18803,2.19087,71.50,156.64720499999999
1743206400,2025-03-29 00:00:00,XRP/RLUSD,2.22018,2.22018,2.22018,2.22018,23.68,52.5738624
1743202800,2025-03-28 23:00:00,XRP/RLUSD,2.19655,2.20521,2.19655,2.20521,47.70,105.18851700000002
1743199200,2025-03-28 22:00:00,XRP/RLUSD,2.19175,2.19175,2.19175,2.19175,26.03,57.0512525
1743195600,2025-03-28 21:00:00,XRP/RLUSD,2.16861,2.18112,2.16861,2.18112,50.33,109.77576959999999
1743192000,2025-03-28 20:00:00,XRP/RLUSD,2.19098,2.19098,2.17333,2.17333,595.16,1293.4790828
1743188400,2025-03-28 19:00:00,XRP/RLUSD,2.17808,2.18182,2.17422,2.17422,74.41,161.7837102
1743184800,2025-03-28 18:00:00,XRP/RLUSD,2.18585,2.18585,2.18281,2.18281,48.08,104.94950479999999
1743181200,2025-03-28 17:00:00,XRP/RLUSD,2.16099,2.17743,2.16099,2.16905,51982.45,112752.53317249999
1743177600,2025-03-28 16:00:00,XRP/RLUSD,2.18531,2.18531,2.18531,2.18531,23.84,52.097790399999994
1743174000,2025-03-28 15:00:00,XRP/RLUSD,2.19387,2.19387,2.18432,2.18432,71.40,155.960448
1743170400,2025-03-28 14:00:00,XRP/RLUSD,2.18826,2.20294,2.17711,2.20294,1187.85,2616.7622789999996
