unix,date,symbol,open,high,low,close,Volume ADA,Volume USD
1686006000,2023-06-05 23:00:00,ADA/USD,0.35109,0.35271,0.35068,0.35189,27700.10857863,9747.39120773411
1686002400,2023-06-05 22:00:00,ADA/USD,0.35065,0.35126,0.35065,0.35088,6914.03189898,2425.9955127141025
1685998800,2023-06-05 21:00:00,ADA/USD,0.34961,0.35066,0.34848,0.35066,13177.00583387,4620.648865704855
1685995200,2023-06-05 20:00:00,ADA/USD,0.35046,0.35223,0.35044,0.35067,22641.14449776,7939.570141029499
1685991600,2023-06-05 19:00:00,ADA/USD,0.34930,0.35031,0.34798,0.35031,23412.36949291,8201.587157061302
1685988000,2023-06-05 18:00:00,ADA/USD,0.34982,0.34990,0.34882,0.34948,25534.12594290,8923.666334524693
1685984400,2023-06-05 17:00:00,ADA/USD,0.35128,0.35164,0.34725,0.35129,35643.02612152,12521.03864622876
1685980800,2023-06-05 16:00:00,ADA/USD,0.35550,0.35866,0.34891,0.35278,191434.17778764,67534.14923992363
1685977200,2023-06-05 15:00:00,ADA/USD,0.37031,0.37063,0.35670,0.35700,170577.40245031,60896.13267476067
1685973600,2023-06-05 14:00:00,ADA/USD,0.37331,0.37346,0.37318,0.37346,12223.12964627,4564.849997695994
1685970000,2023-06-05 13:00:00,ADA/USD,0.37127,0.37235,0.37127,0.37196,7122.13728589,2649.1501848596445
1685966400,2023-06-05 12:00:00,ADA/USD,0.37359,0.37359,0.37213,0.37213,5232.37402664,1947.1233465335433
1685962800,2023-06-05 11:00:00,ADA/USD,0.37385,0.37391,0.37346,0.37380,409.32818996,153.006877407048
1685959200,2023-06-05 10:00:00,ADA/USD,0.37346,0.37350,0.37330,0.37341,11158.61588117,4166.73875618769
1685955600,2023-06-05 09:00:00,ADA/USD,0.37399,0.37413,0.37352,0.37380,12983.22826672,4853.1307260999365
1685952000,2023-06-05 08:00:00,ADA/USD,0.37522,0.37542,0.37522,0.37538,6083.38876232,2283.5824735996816
1685948400,2023-06-05 07:00:00,ADA/USD,0.37468,0.37468,0.37468,0.37468,549.34856000,205.8299184608
1685944800,2023-06-05 06:00:00,ADA/USD,0.37467,0.37536,0.37467,0.37468,13812.17415193,5175.145411245132
1685941200,2023-06-05 05:00:00,ADA/USD,0.37363,0.37455,0.37363,0.37445,74337.04525711,27835.50659652484
1685937600,2023-06-05 04:00:00,ADA/USD,0.37426,0.37529,0.37426,0.37483,6897.72619638,2585.4747101891153
1685934000,2023-06-05 03:00:00,ADA/USD,0.37469,0.37535,0.37397,0.37397,5602.17490993,2095.045351066522
1685930400,2023-06-05 02:00:00,ADA/USD,0.37876,0.37876,0.37503,0.37503,7552.52921408,2832.4250311564224
1685926800,2023-06-05 01:00:00,ADA/USD,0.37621,0.37683,0.37607,0.37683,2668.45663406,1005.5545134128298
1685923200,2023-06-05 00:00:00,ADA/USD,0.37719,0.37807,0.37719,0.37743,6238.14936494,2354.464714809304
1685919600,2023-06-04 23:00:00,ADA/USD,0.38072,0.38072,0.37738,0.37744,5760.42165486,2174.213549410358
1685916000,2023-06-04 22:00:00,ADA/USD,0.38115,0.38115,0.38115,0.38115,51.25996674,19.537736322951
1685912400,2023-06-04 21:00:00,ADA/USD,0.38146,0.38146,0.38002,0.38002,1206.03334789,458.3167928651578
1685908800,2023-06-04 20:00:00,ADA/USD,0.38024,0.38163,0.38024,0.38104,78480.87566058,29904.352861707404
1685905200,2023-06-04 19:00:00,ADA/USD,0.38136,0.38136,0.38027,0.38059,46138.59978022,17559.889690353928
1685901600,2023-06-04 18:00:00,ADA/USD,0.38045,0.38130,0.38010,0.38130,10204.99205058,3891.1634688861536
1685898000,2023-06-04 17:00:00,ADA/USD,0.38044,0.38044,0.38022,0.38022,1959.85004606,745.1741845129333
1685894400,2023-06-04 16:00:00,ADA/USD,0.38029,0.38070,0.38023,0.38065,5341.32747349,2033.1763027839684
1685890800,2023-06-04 15:00:00,ADA/USD,0.38090,0.38146,0.38028,0.38028,5786.66521929,2200.5530495916014
1685887200,2023-06-04 14:00:00,ADA/USD,0.38117,0.38149,0.38117,0.38149,1066.20618265,406.74699661914855
1685883600,2023-06-04 13:00:00,ADA/USD,0.38065,0.38065,0.38065,0.38065,1085.92668718,413.357993475067
1685880000,2023-06-04 12:00:00,ADA/USD,0.38039,0.38056,0.37964,0.37998,13017.72838949,4946.47643343841
1685876400,2023-06-04 11:00:00,ADA/USD,0.38054,0.38054,0.37978,0.38003,13629.05739653,5179.450682403295
1685872800,2023-06-04 10:00:00,ADA/USD,0.38134,0.38134,0.38003,0.38003,5989.03376125,2276.012500287837
1685869200,2023-06-04 09:00:00,ADA/USD,0.38115,0.38127,0.38094,0.38094,2198.65213928,837.5545459373233
1685865600,2023-06-04 08:00:00,ADA/USD,0.38167,0.38189,0.38136,0.38156,11920.82431732,4548.50972651662
1685862000,2023-06-04 07:00:00,ADA/USD,0.37984,0.38071,0.37984,0.38071,1634.04838798,622.0985617878657
1685858400,2023-06-04 06:00:00,ADA/USD,0.37954,0.38200,0.37954,0.38088,156990.02422039,59794.36042506215
1685854800,2023-06-04 05:00:00,ADA/USD,0.37904,0.37913,0.37904,0.37913,2999.70656202,1137.2787488586428
1685851200,2023-06-04 04:00:00,ADA/USD,0.37842,0.37842,0.37842,0.37842,0.00000000,0.0
1685847600,2023-06-04 03:00:00,ADA/USD,0.37842,0.37842,0.37842,0.37842,4000.00000000,1513.6799999999998
1685844000,2023-06-04 02:00:00,ADA/USD,0.37942,0.37943,0.37939,0.37939,12206.94361171,4631.192336846657
1685840400,2023-06-04 01:00:00,ADA/USD,0.37613,0.37613,0.37613,0.37613,0.00000000,0.0
1685836800,2023-06-04 00:00:00,ADA/USD,0.37613,0.37613,0.37613,0.37613,0.00000000,0.0
1685833200,2023-06-03 23:00:00,ADA/USD,0.37551,0.37613,0.37551,0.37613,3000.00000000,1128.39
1685829600,2023-06-03 22:00:00,ADA/USD,0.37475,0.37539,0.37475,0.37539,1072.46872109,402.59403320997507
1685826000,2023-06-03 21:00:00,ADA/USD,0.37510,0.37510,0.37510,0.37510,132.76672038,49.800796814538
1685822400,2023-06-03 20:00:00,ADA/USD,0.37416,0.37514,0.37414,0.37511,10025.71500000,3760.74595365
1685818800,2023-06-03 19:00:00,ADA/USD,0.37345,0.37407,0.37345,0.37407,3676.05814566,1375.1030705470362
1685815200,2023-06-03 18:00:00,ADA/USD,0.37522,0.37522,0.37394,0.37394,1038.06580686,388.1743278172284
1685811600,2023-06-03 17:00:00,ADA/USD,0.37659,0.37659,0.37560,0.37567,3037.39479876,1141.0581040501693
1685808000,2023-06-03 16:00:00,ADA/USD,0.37738,0.37780,0.37738,0.37748,750.68459915,283.368422487142
1685804400,2023-06-03 15:00:00,ADA/USD,0.37656,0.37656,0.37656,0.37656,0.00000000,0.0
1685800800,2023-06-03 14:00:00,ADA/USD,0.37652,0.37656,0.37652,0.37656,332.10315535,125.05676417859601
1685797200,2023-06-03 13:00:00,ADA/USD,0.37644,0.37644,0.37582,0.37633,2099.82900594,790.2286498054002
1685793600,2023-06-03 12:00:00,ADA/USD,0.37606,0.37658,0.37594,0.37651,6263.72972097,2358.3568772424146
1685790000,2023-06-03 11:00:00,ADA/USD,0.37707,0.37707,0.37586,0.37586,3450.54710570,1296.9226351484022
1685786400,2023-06-03 10:00:00,ADA/USD,0.37586,0.37701,0.37564,0.37657,6858.05654239,2582.5383521678023
1685782800,2023-06-03 09:00:00,ADA/USD,0.37640,0.37640,0.37565,0.37609,5862.64188205,2204.8809854201845
1685779200,2023-06-03 08:00:00,ADA/USD,0.37656,0.37664,0.37656,0.37663,2999.85912088,1129.8369406970344
1685775600,2023-06-03 07:00:00,ADA/USD,0.37732,0.37736,0.37651,0.37669,2502.74071802,942.7574010709537
1685772000,2023-06-03 06:00:00,ADA/USD,0.37697,0.37697,0.37697,0.37697,0.00000000,0.0
1685768400,2023-06-03 05:00:00,ADA/USD,0.37656,0.37697,0.37656,0.37697,2000.00000000,753.94
1685764800,2023-06-03 04:00:00,ADA/USD,0.37695,0.37707,0.37688,0.37707,7067.48558684,2664.936790229759
1685761200,2023-06-03 03:00:00,ADA/USD,0.37650,0.37663,0.37631,0.37663,2437.72427995,918.1200955575686
1685757600,2023-06-03 02:00:00,ADA/USD,0.37625,0.37625,0.37625,0.37625,0.00000000,0.0
1685754000,2023-06-03 01:00:00,ADA/USD,0.37657,0.37657,0.37625,0.37625,164.53889948,61.90776092935
1685750400,2023-06-03 00:00:00,ADA/USD,0.37709,0.37749,0.37691,0.37691,2061.72867561,777.0861551241652
1685746800,2023-06-02 23:00:00,ADA/USD,0.37841,0.37855,0.37789,0.37789,5687.08878308,2149.0939802381013
1685743200,2023-06-02 22:00:00,ADA/USD,0.37873,0.37875,0.37826,0.37875,349.52980526,132.38441374222498
1685739600,2023-06-02 21:00:00,ADA/USD,0.37740,0.37882,0.37731,0.37882,1931.62955334,731.7399073962588
1685736000,2023-06-02 20:00:00,ADA/USD,0.37765,0.37785,0.37765,0.37785,2048.56726757,774.0511420513244
1685732400,2023-06-02 19:00:00,ADA/USD,0.37782,0.37927,0.37737,0.37897,4009.95256383,1519.651723114655
1685728800,2023-06-02 18:00:00,ADA/USD,0.37561,0.37826,0.37561,0.37826,2035.28534049,769.8670328937474
1685725200,2023-06-02 17:00:00,ADA/USD,0.37471,0.37576,0.37471,0.37539,19997.34563792,7506.803579018789
1685721600,2023-06-02 16:00:00,ADA/USD,0.37556,0.37556,0.37519,0.37519,3006.97176610,1128.185736923059
1685718000,2023-06-02 15:00:00,ADA/USD,0.37515,0.37533,0.37515,0.37528,1443.50382039,541.7181137159592
1685714400,2023-06-02 14:00:00,ADA/USD,0.37370,0.37386,0.37291,0.37386,3372.67176096,1260.9070645525057
1685710800,2023-06-02 13:00:00,ADA/USD,0.37615,0.37625,0.37300,0.37300,19903.03606997,7423.83245409881
1685707200,2023-06-02 12:00:00,ADA/USD,0.37694,0.37755,0.37425,0.37578,22998.48798007,8642.371813150705
1685703600,2023-06-02 11:00:00,ADA/USD,0.37647,0.37647,0.37549,0.37578,14030.62671300,5272.42890621114
1685700000,2023-06-02 10:00:00,ADA/USD,0.37369,0.37786,0.37364,0.37622,33068.44177670,12441.009165230073
1685696400,2023-06-02 09:00:00,ADA/USD,0.37351,0.37470,0.37330,0.37431,6368.04887585,2383.624374719413
1685692800,2023-06-02 08:00:00,ADA/USD,0.37208,0.37315,0.37208,0.37315,5063.93535765,1889.6074787070972
1685689200,2023-06-02 07:00:00,ADA/USD,0.37230,0.37230,0.37198,0.37198,2000.00000000,743.9599999999999
1685685600,2023-06-02 06:00:00,ADA/USD,0.37151,0.37151,0.37149,0.37149,1380.16381107,512.7170541743943
1685682000,2023-06-02 05:00:00,ADA/USD,0.37305,0.37321,0.37255,0.37256,5230.27029103,1948.589499626137
1685678400,2023-06-02 04:00:00,ADA/USD,0.37190,0.37224,0.37190,0.37194,5175.35429403,1924.9212761215183
1685674800,2023-06-02 03:00:00,ADA/USD,0.37419,0.37461,0.37157,0.37157,28999.00000000,10775.15843
1685671200,2023-06-02 02:00:00,ADA/USD,0.36794,0.37408,0.36794,0.37405,30709.00000000,11486.70145
1685667600,2023-06-02 01:00:00,ADA/USD,0.36500,0.36650,0.36483,0.36650,243.66204217,89.302138455305
1685664000,2023-06-02 00:00:00,ADA/USD,0.36433,0.36520,0.36374,0.36466,7256.07623666,2646.0007604604357
1685660400,2023-06-01 23:00:00,ADA/USD,0.36520,0.36520,0.36454,0.36454,76.24448065,27.794162976150997
1685656800,2023-06-01 22:00:00,ADA/USD,0.36589,0.36591,0.36492,0.36579,5283.79885403,1932.7607828156338
1685653200,2023-06-01 21:00:00,ADA/USD,0.36679,0.36690,0.36651,0.36681,1521.68716669,558.1700696135589
1685649600,2023-06-01 20:00:00,ADA/USD,0.36570,0.36667,0.36570,0.36607,191967.26105627,70273.45525486876
1685646000,2023-06-01 19:00:00,ADA/USD,0.36640,0.36731,0.36447,0.36520,86611.87947901,31630.658385734452
1685642400,2023-06-01 18:00:00,ADA/USD,0.36565,0.36750,0.36565,0.36621,185334.73337415,67871.43270894747
1685638800,2023-06-01 17:00:00,ADA/USD,0.36654,0.36665,0.36528,0.36590,130123.51906182,47612.19562471994
1685635200,2023-06-01 16:00:00,ADA/USD,0.36459,0.36685,0.36333,0.36667,162549.29899423,59601.95146221431
1685631600,2023-06-01 15:00:00,ADA/USD,0.36428,0.36540,0.36422,0.36425,266682.88749291,97139.24176929248
1685628000,2023-06-01 14:00:00,ADA/USD,0.36432,0.36442,0.36390,0.36432,1138.87600601,414.9153065095632
1685624400,2023-06-01 13:00:00,ADA/USD,0.36434,0.36439,0.36418,0.36439,14061.48712769,5123.8652944589585
1685620800,2023-06-01 12:00:00,ADA/USD,0.36326,0.36376,0.36321,0.36376,221.34424076,80.5161810188576
1685617200,2023-06-01 11:00:00,ADA/USD,0.36289,0.36564,0.36289,0.36340,14351.76199470,5215.43030887398
1685613600,2023-06-01 10:00:00,ADA/USD,0.36214,0.36270,0.36137,0.36265,27147.59545416,9845.075491451124
1685610000,2023-06-01 09:00:00,ADA/USD,0.36276,0.36330,0.36275,0.36275,55729.53021648,20215.88708602812
1685606400,2023-06-01 08:00:00,ADA/USD,0.36262,0.36276,0.36231,0.36242,37624.59811087,13635.906847341506
1685602800,2023-06-01 07:00:00,ADA/USD,0.36428,0.36428,0.36394,0.36394,2523.42193241,918.3741780812953
1685599200,2023-06-01 06:00:00,ADA/USD,0.36470,0.36505,0.36457,0.36457,823.29116150,300.14725874805504
1685595600,2023-06-01 05:00:00,ADA/USD,0.36444,0.36537,0.36444,0.36522,5501.86963652,2009.3928286498344
1685592000,2023-06-01 04:00:00,ADA/USD,0.36545,0.36545,0.36440,0.36440,5498.97656559,2003.8270605009961
1685588400,2023-06-01 03:00:00,ADA/USD,0.36354,0.36543,0.36335,0.36485,13531.42872535,4936.9417704439475
1685584800,2023-06-01 02:00:00,ADA/USD,0.37040,0.37099,0.36499,0.36516,12609.65760132,4604.542569698011
1685581200,2023-06-01 01:00:00,ADA/USD,0.37180,0.37180,0.37107,0.37107,1938.18826753,719.2035204323571
1685577600,2023-06-01 00:00:00,ADA/USD,0.37437,0.37437,0.37174,0.37174,2417.97036219,898.8563024405106
1685574000,2023-05-31 23:00:00,ADA/USD,0.37406,0.37437,0.37406,0.37437,3256.00000000,1218.9487199999999
1685570400,2023-05-31 22:00:00,ADA/USD,0.37520,0.37529,0.37497,0.37497,3637.15131733,1363.8226294592303
1685566800,2023-05-31 21:00:00,ADA/USD,0.37551,0.37551,0.37520,0.37520,300.67656555,112.81384739436
1685563200,2023-05-31 20:00:00,ADA/USD,0.37646,0.37646,0.37550,0.37602,25669.85057874,9652.377214617814
1685559600,2023-05-31 19:00:00,ADA/USD,0.37488,0.37581,0.37476,0.37581,2067.67183615,777.0517527435316
1685556000,2023-05-31 18:00:00,ADA/USD,0.37441,0.37521,0.37422,0.37508,7121.68441471,2671.201390269427
1685552400,2023-05-31 17:00:00,ADA/USD,0.37093,0.37404,0.37048,0.37401,28545.86911156,10676.440506414556
1685548800,2023-05-31 16:00:00,ADA/USD,0.37152,0.37152,0.37064,0.37085,15050.70757969,5581.5549059280365
1685545200,2023-05-31 15:00:00,ADA/USD,0.37346,0.37346,0.37213,0.37229,124689.95401591,46420.822980583136
1685541600,2023-05-31 14:00:00,ADA/USD,0.37353,0.37445,0.37229,0.37445,15278.27627381,5720.950550728155
1685538000,2023-05-31 13:00:00,ADA/USD,0.37403,0.37520,0.37403,0.37430,45660.70568030,17090.80213613629
1685534400,2023-05-31 12:00:00,ADA/USD,0.37383,0.37460,0.37382,0.37382,679.86899342,254.1486271202644
1685530800,2023-05-31 11:00:00,ADA/USD,0.37357,0.37370,0.37357,0.37368,1544.84933111,577.2792980491848
1685527200,2023-05-31 10:00:00,ADA/USD,0.37438,0.37438,0.37338,0.37338,2082.45632779,777.5475436702302
1685523600,2023-05-31 09:00:00,ADA/USD,0.37418,0.37418,0.37418,0.37418,100.00000000,37.418
1685520000,2023-05-31 08:00:00,ADA/USD,0.37605,0.37610,0.37518,0.37518,3966.43122870,1488.125668383666
1685516400,2023-05-31 07:00:00,ADA/USD,0.37530,0.37619,0.37530,0.37619,2228.30299336,838.2653030720985
1685512800,2023-05-31 06:00:00,ADA/USD,0.37421,0.37486,0.37352,0.37486,3136.30529797,1175.6754039970342
1685509200,2023-05-31 05:00:00,ADA/USD,0.37229,0.37566,0.37229,0.37443,19987.10253828,7483.77080340818
1685505600,2023-05-31 04:00:00,ADA/USD,0.38009,0.38009,0.37500,0.37500,2428.49488106,910.6855803975
1685502000,2023-05-31 03:00:00,ADA/USD,0.37786,0.37979,0.37740,0.37957,5961.12800547,2262.665357036248
1685498400,2023-05-31 02:00:00,ADA/USD,0.37933,0.37933,0.37933,0.37933,0.00000000,0.0
1685494800,2023-05-31 01:00:00,ADA/USD,0.38048,0.38048,0.37933,0.37933,453.47039260,172.01492402495802
1685491200,2023-05-31 00:00:00,ADA/USD,0.37750,0.37877,0.37750,0.37850,2047.27520051,774.893663393035
1685487600,2023-05-30 23:00:00,ADA/USD,0.37826,0.37847,0.37774,0.37774,346.19254521,130.7707720276254
1685484000,2023-05-30 22:00:00,ADA/USD,0.37833,0.37833,0.37833,0.37833,0.00000000,0.0
1685480400,2023-05-30 21:00:00,ADA/USD,0.37822,0.37833,0.37781,0.37833,434.36392506,164.3329037679498
1685476800,2023-05-30 20:00:00,ADA/USD,0.37887,0.37894,0.37812,0.37812,3377.84343926,1277.2301612529914
1685473200,2023-05-30 19:00:00,ADA/USD,0.37836,0.37929,0.37836,0.37929,2612.29582101,990.817681950883
1685469600,2023-05-30 18:00:00,ADA/USD,0.37729,0.37868,0.37717,0.37868,6225.47591560,2357.4632197194082
1685466000,2023-05-30 17:00:00,ADA/USD,0.37733,0.37847,0.37729,0.37847,616.94522036,233.49525754964918
1685462400,2023-05-30 16:00:00,ADA/USD,0.37663,0.37663,0.37657,0.37657,136.05701578,51.2349904322746
1685458800,2023-05-30 15:00:00,ADA/USD,0.37514,0.37686,0.37513,0.37686,17052.06105113,6426.239727728851
1685455200,2023-05-30 14:00:00,ADA/USD,0.37890,0.37910,0.37571,0.37571,19658.71851665,7385.97713389057
1685451600,2023-05-30 13:00:00,ADA/USD,0.38033,0.38116,0.37888,0.37911,2723.51229607,1032.5107465630977
1685448000,2023-05-30 12:00:00,ADA/USD,0.38182,0.38206,0.37995,0.38053,5888.65226137,2240.808845019126
1685444400,2023-05-30 11:00:00,ADA/USD,0.38193,0.38248,0.38146,0.38209,8971.53972677,3427.935614201549
1685440800,2023-05-30 10:00:00,ADA/USD,0.38111,0.38352,0.38099,0.38352,30260.00348605,11605.316536969898
1685437200,2023-05-30 09:00:00,ADA/USD,0.38096,0.38104,0.38096,0.38104,2518.42614649,959.6210988585495
1685433600,2023-05-30 08:00:00,ADA/USD,0.38035,0.38035,0.38035,0.38035,33.62522339,12.789353716386502
1685430000,2023-05-30 07:00:00,ADA/USD,0.38163,0.38163,0.37979,0.37979,12485.31176761,4741.796556220602
1685426400,2023-05-30 06:00:00,ADA/USD,0.38043,0.38130,0.38035,0.38130,3210.00000000,1223.973
1685422800,2023-05-30 05:00:00,ADA/USD,0.37915,0.37915,0.37914,0.37914,2941.00000000,1115.05074
1685419200,2023-05-30 04:00:00,ADA/USD,0.38040,0.38040,0.38040,0.38040,189.31887800,72.0169011912
1685415600,2023-05-30 03:00:00,ADA/USD,0.38300,0.38300,0.38173,0.38174,1434.85261324,547.7406365782376
1685412000,2023-05-30 02:00:00,ADA/USD,0.37970,0.37970,0.37970,0.37970,0.00000000,0.0
1685408400,2023-05-30 01:00:00,ADA/USD,0.37865,0.37970,0.37865,0.37970,124.66326648,47.334642282456
1685404800,2023-05-30 00:00:00,ADA/USD,0.37889,0.37981,0.37889,0.37981,225.67897058,85.7151298159898
1685401200,2023-05-29 23:00:00,ADA/USD,0.37937,0.37937,0.37913,0.37913,260.63564090,98.814790534417
1685397600,2023-05-29 22:00:00,ADA/USD,0.37792,0.37870,0.37792,0.37863,4237.72403174,1604.5294501377164
1685394000,2023-05-29 21:00:00,ADA/USD,0.37935,0.37950,0.37934,0.37950,153.44910428,58.23393507426
1685390400,2023-05-29 20:00:00,ADA/USD,0.37894,0.37951,0.37894,0.37951,6035.88629305,2290.6792070754054
1685386800,2023-05-29 19:00:00,ADA/USD,0.37911,0.38070,0.37810,0.37810,7302.28422270,2760.99366460287
1685383200,2023-05-29 18:00:00,ADA/USD,0.37900,0.37934,0.37888,0.37904,25237.29716307,9565.945116690053
1685379600,2023-05-29 17:00:00,ADA/USD,0.37754,0.37863,0.37754,0.37825,2024.22152797,765.6617929546524
1685376000,2023-05-29 16:00:00,ADA/USD,0.37753,0.37913,0.37658,0.37669,8734.81856962,3290.318806990158
1685372400,2023-05-29 15:00:00,ADA/USD,0.37771,0.38090,0.37609,0.37794,84996.05853383,32123.41036227571
1685368800,2023-05-29 14:00:00,ADA/USD,0.37888,0.37916,0.37722,0.37722,5426.69326565,2047.0572336684932
1685365200,2023-05-29 13:00:00,ADA/USD,0.37874,0.37954,0.37843,0.37885,6510.87051330,2466.643293963705
1685361600,2023-05-29 12:00:00,ADA/USD,0.37959,0.37975,0.37886,0.37886,10805.44606053,4093.751294492395
1685358000,2023-05-29 11:00:00,ADA/USD,0.37895,0.37960,0.37868,0.37960,11082.91068395,4207.07289562742
1685354400,2023-05-29 10:00:00,ADA/USD,0.37988,0.37998,0.37975,0.37975,7158.16992072,2718.3150273934198
1685350800,2023-05-29 09:00:00,ADA/USD,0.37844,0.37858,0.37817,0.37858,3092.75465218,1170.8550562223045
1685347200,2023-05-29 08:00:00,ADA/USD,0.38031,0.38031,0.38031,0.38031,0.00000000,0.0
1685343600,2023-05-29 07:00:00,ADA/USD,0.38031,0.38031,0.38031,0.38031,0.00000000,0.0
1685340000,2023-05-29 06:00:00,ADA/USD,0.38083,0.38083,0.38031,0.38031,645.31524162,245.4198395405022
1685336400,2023-05-29 05:00:00,ADA/USD,0.38028,0.38074,0.38028,0.38074,10551.17775389,4017.255418016079
1685332800,2023-05-29 04:00:00,ADA/USD,0.38016,0.38016,0.38016,0.38016,0.00000000,0.0
1685329200,2023-05-29 03:00:00,ADA/USD,0.38016,0.38016,0.38016,0.38016,39.63663840,15.068264454144002
1685325600,2023-05-29 02:00:00,ADA/USD,0.38458,0.38458,0.38409,0.38409,331.58030196,127.35667817981638
1685322000,2023-05-29 01:00:00,ADA/USD,0.38493,0.38493,0.38455,0.38455,152.38852560,58.60100751948001
1685318400,2023-05-29 00:00:00,ADA/USD,0.38391,0.38500,0.38391,0.38500,6868.77216893,2644.47728503805
1685314800,2023-05-28 23:00:00,ADA/USD,0.38326,0.38334,0.38227,0.38304,13118.96603150,5025.08874870576
1685311200,2023-05-28 22:00:00,ADA/USD,0.38060,0.38455,0.38060,0.38266,12128.71676703,4641.1747580717
1685307600,2023-05-28 21:00:00,ADA/USD,0.37760,0.37844,0.37750,0.37844,2770.00000000,1048.2788
1685304000,2023-05-28 20:00:00,ADA/USD,0.37772,0.37877,0.37707,0.37797,97351.50875413,36795.94976379851
1685300400,2023-05-28 19:00:00,ADA/USD,0.37825,0.37825,0.37691,0.37691,425.23499717,160.2753227833447
1685296800,2023-05-28 18:00:00,ADA/USD,0.37879,0.37879,0.37819,0.37838,6077.29664146,2299.527503195635
1685293200,2023-05-28 17:00:00,ADA/USD,0.37743,0.37743,0.37675,0.37675,1663.03041804,626.54670999657
1685289600,2023-05-28 16:00:00,ADA/USD,0.37598,0.37630,0.37596,0.37630,12659.87962822,4763.912704099186
1685286000,2023-05-28 15:00:00,ADA/USD,0.37586,0.37610,0.37568,0.37568,1531.78685172,575.4616844541696
1685282400,2023-05-28 14:00:00,ADA/USD,0.37676,0.37679,0.37630,0.37630,6962.51521378,2619.994474945414
1685278800,2023-05-28 13:00:00,ADA/USD,0.37896,0.37951,0.37699,0.37800,9000.09478804,3402.03582987912
1685275200,2023-05-28 12:00:00,ADA/USD,0.37640,0.37676,0.37639,0.37676,3418.32156582,1287.8868331383433
1685271600,2023-05-28 11:00:00,ADA/USD,0.37761,0.37761,0.37702,0.37702,230.00000000,86.7146
1685268000,2023-05-28 10:00:00,ADA/USD,0.37262,0.37396,0.37262,0.37393,4999.26167105,1869.3739166557264
1685264400,2023-05-28 09:00:00,ADA/USD,0.37344,0.37397,0.37216,0.37216,6036.04514867,2246.374562529027
1685260800,2023-05-28 08:00:00,ADA/USD,0.37388,0.37615,0.36708,0.37356,83639.87656128,31244.51228823176
1685257200,2023-05-28 07:00:00,ADA/USD,0.37284,0.37284,0.37284,0.37284,0.00000000,0.0
1685253600,2023-05-28 06:00:00,ADA/USD,0.37337,0.37362,0.37284,0.37284,2057.67813883,767.1847172813773
1685250000,2023-05-28 05:00:00,ADA/USD,0.37240,0.37301,0.37239,0.37301,14141.06658142,5274.759245535474
1685246400,2023-05-28 04:00:00,ADA/USD,0.37409,0.37442,0.37408,0.37442,2000.00000000,748.8399999999999
1685242800,2023-05-28 03:00:00,ADA/USD,0.37225,0.37228,0.37205,0.37205,3393.52734903,1262.5618502066116
1685239200,2023-05-28 02:00:00,ADA/USD,0.37132,0.37137,0.37132,0.37137,1000.67738534,371.6215605937158
1685235600,2023-05-28 01:00:00,ADA/USD,0.37224,0.37334,0.37224,0.37293,21075.93738886,7859.849330427559
1685232000,2023-05-28 00:00:00,ADA/USD,0.36674,0.36693,0.36674,0.36687,3450.69602613,1265.956851106313
1685228400,2023-05-27 23:00:00,ADA/USD,0.36697,0.36697,0.36697,0.36697,97.25230899,35.6886798300603
1685224800,2023-05-27 22:00:00,ADA/USD,0.36658,0.36662,0.36658,0.36662,646.82012711,237.13719500106822
1685221200,2023-05-27 21:00:00,ADA/USD,0.36570,0.36620,0.36570,0.36606,2091.20742993,765.5073918001759
1685217600,2023-05-27 20:00:00,ADA/USD,0.36484,0.36504,0.36484,0.36504,9500.57059996,3468.088291809398
1685214000,2023-05-27 19:00:00,ADA/USD,0.36347,0.36347,0.36347,0.36347,0.00000000,0.0
1685210400,2023-05-27 18:00:00,ADA/USD,0.36347,0.36347,0.36347,0.36347,0.00000000,0.0
1685206800,2023-05-27 17:00:00,ADA/USD,0.36283,0.36347,0.36267,0.36347,1532.03243610,556.8478295492671
1685203200,2023-05-27 16:00:00,ADA/USD,0.36339,0.36339,0.36339,0.36339,0.00000000,0.0
1685199600,2023-05-27 15:00:00,ADA/USD,0.36343,0.36343,0.36339,0.36339,1376.00000000,500.02464
1685196000,2023-05-27 14:00:00,ADA/USD,0.36281,0.36382,0.36281,0.36382,85.91394856,31.257212765099197
1685192400,2023-05-27 13:00:00,ADA/USD,0.36409,0.36409,0.36126,0.36126,1829.23169419,660.8282418430795
1685188800,2023-05-27 12:00:00,ADA/USD,0.36319,0.36319,0.36315,0.36315,7230.49306619,2625.7535569868983
1685185200,2023-05-27 11:00:00,ADA/USD,0.36409,0.36409,0.36409,0.36409,0.00000000,0.0
1685181600,2023-05-27 10:00:00,ADA/USD,0.36409,0.36409,0.36409,0.36409,0.00000000,0.0
1685178000,2023-05-27 09:00:00,ADA/USD,0.36409,0.36409,0.36409,0.36409,3373.00000000,1228.07557
1685174400,2023-05-27 08:00:00,ADA/USD,0.36452,0.36452,0.36452,0.36452,0.00000000,0.0
1685170800,2023-05-27 07:00:00,ADA/USD,0.36452,0.36452,0.36452,0.36452,0.00000000,0.0
1685167200,2023-05-27 06:00:00,ADA/USD,0.36450,0.36452,0.36450,0.36452,1372.00000000,500.12144
1685163600,2023-05-27 05:00:00,ADA/USD,0.36624,0.36624,0.36624,0.36624,0.00000000,0.0
