unix,date,symbol,open,high,low,close,Volume MATIC,Volume EUR
1683817200,2023-05-11 15:00:00,MATIC/EUR,0.77255,0.77914,0.77194,0.77763,4455.56107467,3464.7779584956324
1683813600,2023-05-11 14:00:00,MATIC/EUR,0.77220,0.77501,0.76643,0.76988,4631.01562328,3565.3263080508063
1683810000,2023-05-11 13:00:00,MATIC/EUR,0.78141,0.78141,0.77751,0.77751,4336.39660551,3371.59172475008
1683806400,2023-05-11 12:00:00,MATIC/EUR,0.78671,0.78712,0.78665,0.78712,1250.11671570,983.991869261784
1683802800,2023-05-11 11:00:00,MATIC/EUR,0.78784,0.78959,0.78784,0.78959,1911.58086727,1509.3651369877193
1683799200,2023-05-11 10:00:00,MATIC/EUR,0.78637,0.78936,0.78637,0.78936,594.76458231,469.4833706922216
1683795600,2023-05-11 09:00:00,MATIC/EUR,0.78555,0.78555,0.78466,0.78466,812.14729605,637.259497318593
1683792000,2023-05-11 08:00:00,MATIC/EUR,0.78650,0.78650,0.77994,0.78261,12404.52828710,9707.907882767331
1683788400,2023-05-11 07:00:00,MATIC/EUR,0.79199,0.79199,0.78747,0.78747,720.85796088,567.6540184541735
1683784800,2023-05-11 06:00:00,MATIC/EUR,0.78657,0.78657,0.78650,0.78650,518.08561221,407.474334003165
1683781200,2023-05-11 05:00:00,MATIC/EUR,0.78724,0.78724,0.78390,0.78492,6670.43519312,5235.75799178375
1683777600,2023-05-11 04:00:00,MATIC/EUR,0.78957,0.78957,0.78769,0.78769,2255.87065278,1776.9267544882782
1683774000,2023-05-11 03:00:00,MATIC/EUR,0.78757,0.78770,0.78757,0.78770,146.95188523,115.75399999567098
1683770400,2023-05-11 02:00:00,MATIC/EUR,0.80106,0.80106,0.80106,0.80106,0.00000000,0.0
1683766800,2023-05-11 01:00:00,MATIC/EUR,0.80106,0.80106,0.80106,0.80106,0.00000000,0.0
1683763200,2023-05-11 00:00:00,MATIC/EUR,0.80106,0.80106,0.80106,0.80106,0.00000000,0.0
1683759600,2023-05-10 23:00:00,MATIC/EUR,0.80106,0.80106,0.80106,0.80106,80.74301550,64.67999999643
1683756000,2023-05-10 22:00:00,MATIC/EUR,0.79340,0.79340,0.79340,0.79340,0.00000000,0.0
1683752400,2023-05-10 21:00:00,MATIC/EUR,0.79975,0.79975,0.79340,0.79340,1527.97615219,1212.2962791475459
1683748800,2023-05-10 20:00:00,MATIC/EUR,0.80049,0.80555,0.80049,0.80555,1433.26296118,1154.564978378549
1683745200,2023-05-10 19:00:00,MATIC/EUR,0.79695,0.80358,0.79581,0.79581,1044.47301687,831.2020715553148
1683741600,2023-05-10 18:00:00,MATIC/EUR,0.78751,0.79208,0.78652,0.79208,9200.92140988,7287.865830337751
1683738000,2023-05-10 17:00:00,MATIC/EUR,0.80631,0.80631,0.76252,0.78530,45198.29416981,35494.22041155179
1683734400,2023-05-10 16:00:00,MATIC/EUR,0.80376,0.80810,0.80376,0.80522,5312.15647627,4277.454637822129
1683730800,2023-05-10 15:00:00,MATIC/EUR,0.80433,0.80433,0.79997,0.80404,18189.35842819,14624.971750601888
1683727200,2023-05-10 14:00:00,MATIC/EUR,0.80865,0.80908,0.80318,0.80469,12585.82547172,10127.687898838367
1683723600,2023-05-10 13:00:00,MATIC/EUR,0.81924,0.82100,0.81338,0.81338,11247.95702832,9148.863287694921
1683720000,2023-05-10 12:00:00,MATIC/EUR,0.80015,0.81875,0.79943,0.81770,12602.59836379,10305.144682071083
1683716400,2023-05-10 11:00:00,MATIC/EUR,0.79550,0.80213,0.79550,0.80213,599.20548732,480.64069754399156
1683712800,2023-05-10 10:00:00,MATIC/EUR,0.79228,0.79365,0.79140,0.79140,2183.21908409,1727.7995831488258
1683709200,2023-05-10 09:00:00,MATIC/EUR,0.79398,0.79398,0.78808,0.79299,6326.25914266,5016.660237537953
1683705600,2023-05-10 08:00:00,MATIC/EUR,0.79942,0.79942,0.79514,0.79514,1691.47019657,1344.95561210067
1683702000,2023-05-10 07:00:00,MATIC/EUR,0.79844,0.79848,0.79706,0.79848,108.35641128,86.5204272788544
1683698400,2023-05-10 06:00:00,MATIC/EUR,0.79975,0.79975,0.79718,0.79718,637.71708957,508.3753094634126
1683694800,2023-05-10 05:00:00,MATIC/EUR,0.79846,0.80213,0.79846,0.80213,688.21665671,552.0392268467923
1683691200,2023-05-10 04:00:00,MATIC/EUR,0.79811,0.79844,0.79562,0.79844,666.51950065,532.1758300989861
1683687600,2023-05-10 03:00:00,MATIC/EUR,0.79948,0.79948,0.79948,0.79948,0.00000000,0.0
1683684000,2023-05-10 02:00:00,MATIC/EUR,0.79948,0.79948,0.79948,0.79948,12.50813028,9.999999996254399
1683680400,2023-05-10 01:00:00,MATIC/EUR,0.80519,0.80519,0.80475,0.80475,1265.69247274,1018.566017437515
1683676800,2023-05-10 00:00:00,MATIC/EUR,0.80272,0.80272,0.80272,0.80272,1253.36399401,1006.1003452717072
1683673200,2023-05-09 23:00:00,MATIC/EUR,0.79845,0.79845,0.79845,0.79845,1286.43508638,1027.154094720111
1683669600,2023-05-09 22:00:00,MATIC/EUR,0.79684,0.79684,0.79684,0.79684,220.00394998,175.3079475020632
1683666000,2023-05-09 21:00:00,MATIC/EUR,0.79448,0.79737,0.79448,0.79635,8038.20223364,6401.222348759214
1683662400,2023-05-09 20:00:00,MATIC/EUR,0.80125,0.80125,0.79559,0.79640,915.51704189,729.117772161196
1683658800,2023-05-09 19:00:00,MATIC/EUR,0.79470,0.79869,0.79470,0.79695,1209.55431497,963.9543113153416
1683655200,2023-05-09 18:00:00,MATIC/EUR,0.79738,0.79819,0.79611,0.79663,19307.35913697,15380.821509284411
1683651600,2023-05-09 17:00:00,MATIC/EUR,0.80073,0.80114,0.79910,0.80111,1217.73778853,975.5419197692682
1683648000,2023-05-09 16:00:00,MATIC/EUR,0.79450,0.79933,0.79450,0.79933,2935.15007132,2346.1535065082153
1683644400,2023-05-09 15:00:00,MATIC/EUR,0.80707,0.80707,0.79234,0.79310,8741.06128161,6932.535702444891
1683640800,2023-05-09 14:00:00,MATIC/EUR,0.81175,0.81175,0.80534,0.80534,180.50237378,145.36578169998518
1683637200,2023-05-09 13:00:00,MATIC/EUR,0.81560,0.81560,0.81031,0.81031,785.29708111,636.3340777942441
1683633600,2023-05-09 12:00:00,MATIC/EUR,0.81430,0.81620,0.81430,0.81573,324.41728343,264.63691061235386
1683630000,2023-05-09 11:00:00,MATIC/EUR,0.81256,0.81414,0.81256,0.81414,181.10407699,147.4440732406386
1683626400,2023-05-09 10:00:00,MATIC/EUR,0.80538,0.80986,0.80538,0.80986,558.92983848,452.6549189914128
1683622800,2023-05-09 09:00:00,MATIC/EUR,0.80920,0.80990,0.80668,0.80720,3636.47900802,2935.3658552737443
1683619200,2023-05-09 08:00:00,MATIC/EUR,0.81432,0.81432,0.80835,0.80835,4903.33354243,3963.6096690232907
1683615600,2023-05-09 07:00:00,MATIC/EUR,0.80821,0.81711,0.80821,0.81711,20934.90093274,17106.11690115118
1683612000,2023-05-09 06:00:00,MATIC/EUR,0.81364,0.81364,0.80590,0.80590,7392.84741835,5957.895734448265
1683608400,2023-05-09 05:00:00,MATIC/EUR,0.81481,0.81481,0.81292,0.81444,1837.93069446,1496.8842747960025
1683604800,2023-05-09 04:00:00,MATIC/EUR,0.81754,0.81754,0.81725,0.81741,647.26972056,529.0847422829496
1683601200,2023-05-09 03:00:00,MATIC/EUR,0.81880,0.81880,0.81880,0.81880,24.42598925,19.9999999979
1683597600,2023-05-09 02:00:00,MATIC/EUR,0.82054,0.82054,0.82054,0.82054,0.00000000,0.0
1683594000,2023-05-09 01:00:00,MATIC/EUR,0.82500,0.82500,0.82054,0.82054,378.45454545,310.537092723543
1683590400,2023-05-09 00:00:00,MATIC/EUR,0.81978,0.81978,0.81877,0.81924,332.72463322,272.5813285191528
1683586800,2023-05-08 23:00:00,MATIC/EUR,0.81728,0.81728,0.81650,0.81650,287.55527963,234.78888581789496
1683583200,2023-05-08 22:00:00,MATIC/EUR,0.81606,0.81718,0.81606,0.81718,73.77000465,60.28337239988701
1683579600,2023-05-08 21:00:00,MATIC/EUR,0.81476,0.81657,0.81476,0.81657,314.68105327,256.9591076686839
1683576000,2023-05-08 20:00:00,MATIC/EUR,0.82135,0.82135,0.81940,0.81940,40.59237868,33.261395090392
1683572400,2023-05-08 19:00:00,MATIC/EUR,0.81804,0.82223,0.81568,0.81680,2390.87198623,1952.864238352664
1683568800,2023-05-08 18:00:00,MATIC/EUR,0.81440,0.82106,0.79691,0.81098,35693.08912624,28946.381419598114
1683565200,2023-05-08 17:00:00,MATIC/EUR,0.83500,0.83691,0.81558,0.81558,11234.36444847,9162.522956883162
1683561600,2023-05-08 16:00:00,MATIC/EUR,0.84453,0.84453,0.84189,0.84281,1053.16364673,887.6168531005112
1683558000,2023-05-08 15:00:00,MATIC/EUR,0.84755,0.84935,0.84728,0.84728,10435.08885493,8841.44208500509
1683554400,2023-05-08 14:00:00,MATIC/EUR,0.84502,0.85130,0.84502,0.85130,1086.93497498,925.3077442004741
