unix,date,symbol,open,high,low,close,Volume ALGO,Volume BTC
1703649600,2023-12-27 04:00:00,ALGO/BTC,0.00000536,0.00000536,0.00000536,0.00000536,0.00000000,0.0
1703646000,2023-12-27 03:00:00,ALGO/BTC,0.00000536,0.00000536,0.00000536,0.00000536,0.00000000,0.0
1703642400,2023-12-27 02:00:00,ALGO/BTC,0.00000540,0.00000540,0.00000536,0.00000536,6786.36289220,0.036374905102192004
1703638800,2023-12-27 01:00:00,ALGO/BTC,0.00000545,0.00000545,0.00000544,0.00000544,7772.46151405,0.042282190636431995
1703635200,2023-12-27 00:00:00,ALGO/BTC,0.00000545,0.00000545,0.00000545,0.00000545,1829.50662134,0.009970811086303
1703631600,2023-12-26 23:00:00,ALGO/BTC,0.00000550,0.00000554,0.00000550,0.00000554,4470.98908465,0.024769279528961
1703628000,2023-12-26 22:00:00,ALGO/BTC,0.00000551,0.00000554,0.00000551,0.00000554,6305.27408030,0.034931218404862
1703624400,2023-12-26 21:00:00,ALGO/BTC,0.00000545,0.00000550,0.00000545,0.00000550,2896.73855689,0.015932062062895
1703620800,2023-12-26 20:00:00,ALGO/BTC,0.00000537,0.00000542,0.00000537,0.00000542,2378.99231493,0.012894138346920598
1703617200,2023-12-26 19:00:00,ALGO/BTC,0.00000536,0.00000536,0.00000536,0.00000536,0.00000000,0.0
1703613600,2023-12-26 18:00:00,ALGO/BTC,0.00000536,0.00000536,0.00000536,0.00000536,1679.13157130,0.009000145222168
1703610000,2023-12-26 17:00:00,ALGO/BTC,0.00000550,0.00000550,0.00000527,0.00000528,25939.19267311,0.1369589373140208
1703606400,2023-12-26 16:00:00,ALGO/BTC,0.00000561,0.00000561,0.00000561,0.00000561,2547.41532977,0.014291000000009699
1703602800,2023-12-26 15:00:00,ALGO/BTC,0.00000557,0.00000557,0.00000557,0.00000557,0.00000000,0.0
1703599200,2023-12-26 14:00:00,ALGO/BTC,0.00000560,0.00000560,0.00000557,0.00000557,7748.32893299,0.0431581921567543
1703595600,2023-12-26 13:00:00,ALGO/BTC,0.00000555,0.00000560,0.00000555,0.00000560,43667.49779314,0.244537987641584
1703592000,2023-12-26 12:00:00,ALGO/BTC,0.00000549,0.00000555,0.00000549,0.00000555,4543.64749472,0.025217243595696003
1703588400,2023-12-26 11:00:00,ALGO/BTC,0.00000549,0.00000549,0.00000549,0.00000549,1235.57559199,0.0067833100000251004
1703584800,2023-12-26 10:00:00,ALGO/BTC,0.00000545,0.00000545,0.00000545,0.00000545,2286.84384315,0.012463298945167501
1703581200,2023-12-26 09:00:00,ALGO/BTC,0.00000542,0.00000543,0.00000542,0.00000543,2299.49499578,0.012486257827085399
1703577600,2023-12-26 08:00:00,ALGO/BTC,0.00000541,0.00000541,0.00000541,0.00000541,3308.13981212,0.0178970363835692
1703574000,2023-12-26 07:00:00,ALGO/BTC,0.00000535,0.00000535,0.00000535,0.00000535,0.00000000,0.0
1703570400,2023-12-26 06:00:00,ALGO/BTC,0.00000537,0.00000537,0.00000535,0.00000535,13588.27449776,0.07269726856301599
1703566800,2023-12-26 05:00:00,ALGO/BTC,0.00000553,0.00000553,0.00000542,0.00000542,36346.31426651,0.1969970233244842
1703563200,2023-12-26 04:00:00,ALGO/BTC,0.00000549,0.00000557,0.00000549,0.00000557,23466.04119812,0.1307058494735284
1703559600,2023-12-26 03:00:00,ALGO/BTC,0.00000549,0.00000549,0.00000549,0.00000549,3413.77231329,0.0187416099999621
1703556000,2023-12-26 02:00:00,ALGO/BTC,0.00000547,0.00000548,0.00000547,0.00000548,3443.32206282,0.018869404904253602
1703552400,2023-12-26 01:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703548800,2023-12-26 00:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703545200,2023-12-25 23:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,380.42595978,0.0020809299999966003
1703541600,2023-12-25 22:00:00,ALGO/BTC,0.00000538,0.00000538,0.00000538,0.00000538,0.00000000,0.0
1703538000,2023-12-25 21:00:00,ALGO/BTC,0.00000537,0.00000538,0.00000537,0.00000538,3006.53147961,0.0161751393603018
1703534400,2023-12-25 20:00:00,ALGO/BTC,0.00000542,0.00000542,0.00000542,0.00000542,2265.74749773,0.012280351437696598
1703530800,2023-12-25 19:00:00,ALGO/BTC,0.00000548,0.00000548,0.00000548,0.00000548,0.00000000,0.0
1703527200,2023-12-25 18:00:00,ALGO/BTC,0.00000548,0.00000548,0.00000548,0.00000548,0.00000000,0.0
1703523600,2023-12-25 17:00:00,ALGO/BTC,0.00000546,0.00000548,0.00000546,0.00000548,4909.76373516,0.0269055052686768
1703520000,2023-12-25 16:00:00,ALGO/BTC,0.00000546,0.00000546,0.00000546,0.00000546,0.00000000,0.0
1703516400,2023-12-25 15:00:00,ALGO/BTC,0.00000542,0.00000546,0.00000542,0.00000546,10795.97109002,0.058946002151509205
1703512800,2023-12-25 14:00:00,ALGO/BTC,0.00000542,0.00000542,0.00000542,0.00000542,970.86648713,0.0052620963602446
1703509200,2023-12-25 13:00:00,ALGO/BTC,0.00000543,0.00000543,0.00000536,0.00000536,14269.41069621,0.0764840413316856
1703505600,2023-12-25 12:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703502000,2023-12-25 11:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,1635.75916909,0.0089476026549223
1703498400,2023-12-25 10:00:00,ALGO/BTC,0.00000542,0.00000542,0.00000542,0.00000542,0.00000000,0.0
1703494800,2023-12-25 09:00:00,ALGO/BTC,0.00000550,0.00000551,0.00000542,0.00000542,11309.85993888,0.06129944086872959
1703491200,2023-12-25 08:00:00,ALGO/BTC,0.00000552,0.00000552,0.00000552,0.00000552,0.00000000,0.0
1703487600,2023-12-25 07:00:00,ALGO/BTC,0.00000552,0.00000552,0.00000552,0.00000552,0.00000000,0.0
1703484000,2023-12-25 06:00:00,ALGO/BTC,0.00000552,0.00000552,0.00000552,0.00000552,0.00000000,0.0
1703480400,2023-12-25 05:00:00,ALGO/BTC,0.00000544,0.00000552,0.00000544,0.00000552,8138.23921552,0.0449230804696704
1703476800,2023-12-25 04:00:00,ALGO/BTC,0.00000542,0.00000544,0.00000542,0.00000544,725.68104473,0.0039477048833312
1703473200,2023-12-25 03:00:00,ALGO/BTC,0.00000540,0.00000540,0.00000540,0.00000540,0.00000000,0.0
1703469600,2023-12-25 02:00:00,ALGO/BTC,0.00000540,0.00000540,0.00000540,0.00000540,1.15673966,6.246394164e-06
1703466000,2023-12-25 01:00:00,ALGO/BTC,0.00000540,0.00000543,0.00000540,0.00000543,3881.50363208,0.021076564722194397
1703462400,2023-12-25 00:00:00,ALGO/BTC,0.00000539,0.00000539,0.00000539,0.00000539,992.69016697,0.0053505999999683
1703458800,2023-12-24 23:00:00,ALGO/BTC,0.00000535,0.00000535,0.00000535,0.00000535,1061.40631959,0.0056785238098065
1703455200,2023-12-24 22:00:00,ALGO/BTC,0.00000531,0.00000535,0.00000529,0.00000535,10228.72443266,0.05472367571473099
1703451600,2023-12-24 21:00:00,ALGO/BTC,0.00000539,0.00000539,0.00000535,0.00000535,6971.27828507,0.037296338825124495
1703448000,2023-12-24 20:00:00,ALGO/BTC,0.00000545,0.00000545,0.00000539,0.00000539,7045.38707997,0.0379746363610383
1703444400,2023-12-24 19:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703440800,2023-12-24 18:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703437200,2023-12-24 17:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703433600,2023-12-24 16:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,7061.08834777,0.038624153262301904
1703430000,2023-12-24 15:00:00,ALGO/BTC,0.00000553,0.00000555,0.00000547,0.00000547,22484.69243546,0.12299126762196622
1703426400,2023-12-24 14:00:00,ALGO/BTC,0.00000548,0.00000548,0.00000548,0.00000548,0.00000000,0.0
1703422800,2023-12-24 13:00:00,ALGO/BTC,0.00000547,0.00000554,0.00000547,0.00000548,8178.39289007,0.0448175930375836
1703419200,2023-12-24 12:00:00,ALGO/BTC,0.00000549,0.00000550,0.00000547,0.00000547,22524.00551620,0.123206310173614
1703415600,2023-12-24 11:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703412000,2023-12-24 10:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703408400,2023-12-24 09:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703404800,2023-12-24 08:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703401200,2023-12-24 07:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703397600,2023-12-24 06:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,0.00000000,0.0
1703394000,2023-12-24 05:00:00,ALGO/BTC,0.00000547,0.00000547,0.00000547,0.00000547,114.32864320,0.000625377678304
1703390400,2023-12-24 04:00:00,ALGO/BTC,0.00000559,0.00000560,0.00000559,0.00000560,487.16491945,0.00272812354892
1703386800,2023-12-24 03:00:00,ALGO/BTC,0.00000554,0.00000554,0.00000554,0.00000554,0.00000000,0.0
1703383200,2023-12-24 02:00:00,ALGO/BTC,0.00000554,0.00000560,0.00000554,0.00000554,9762.77282515,0.054085761451330996
1703379600,2023-12-24 01:00:00,ALGO/BTC,0.00000544,0.00000546,0.00000544,0.00000546,30067.49636804,0.1641685301694984
1703376000,2023-12-24 00:00:00,ALGO/BTC,0.00000530,0.00000531,0.00000530,0.00000531,3633.97483481,0.0192964063728411
1703372400,2023-12-23 23:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,0.00000000,0.0
1703368800,2023-12-23 22:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,0.00000000,0.0
1703365200,2023-12-23 21:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,0.00000000,0.0
1703361600,2023-12-23 20:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,0.00000000,0.0
1703358000,2023-12-23 19:00:00,ALGO/BTC,0.00000531,0.00000531,0.00000529,0.00000529,10920.57100027,0.0577698205914283
1703354400,2023-12-23 18:00:00,ALGO/BTC,0.00000531,0.00000532,0.00000531,0.00000531,22919.37767169,0.1217018954366739
1703350800,2023-12-23 17:00:00,ALGO/BTC,0.00000531,0.00000531,0.00000531,0.00000531,659.87940007,0.0035039596143717
1703347200,2023-12-23 16:00:00,ALGO/BTC,0.00000541,0.00000541,0.00000541,0.00000541,0.00000000,0.0
1703343600,2023-12-23 15:00:00,ALGO/BTC,0.00000541,0.00000541,0.00000541,0.00000541,0.00000000,0.0
1703340000,2023-12-23 14:00:00,ALGO/BTC,0.00000541,0.00000541,0.00000541,0.00000541,0.00000000,0.0
1703336400,2023-12-23 13:00:00,ALGO/BTC,0.00000541,0.00000541,0.00000541,0.00000541,0.00000000,0.0
1703332800,2023-12-23 12:00:00,ALGO/BTC,0.00000541,0.00000541,0.00000541,0.00000541,0.00000000,0.0
1703329200,2023-12-23 11:00:00,ALGO/BTC,0.00000543,0.00000543,0.00000541,0.00000541,233.20752720,0.001261652722152
1703325600,2023-12-23 10:00:00,ALGO/BTC,0.00000552,0.00000552,0.00000552,0.00000552,12.56733018,6.93716625936e-05
1703322000,2023-12-23 09:00:00,ALGO/BTC,0.00000542,0.00000555,0.00000542,0.00000555,36902.46043311,0.2048086554037605
1703318400,2023-12-23 08:00:00,ALGO/BTC,0.00000528,0.00000528,0.00000528,0.00000528,223.46313817,0.0011798853695376
1703314800,2023-12-23 07:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,1061.71651363,0.0056164803571027
1703311200,2023-12-23 06:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,0.00000000,0.0
1703307600,2023-12-23 05:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,0.00000000,0.0
1703304000,2023-12-23 04:00:00,ALGO/BTC,0.00000528,0.00000529,0.00000527,0.00000529,3720.07999204,0.0196792231578916
1703300400,2023-12-23 03:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,2321.42749295,0.012280351437705502
1703296800,2023-12-23 02:00:00,ALGO/BTC,0.00000529,0.00000544,0.00000529,0.00000544,2788.42082730,0.015169009300511998
1703293200,2023-12-23 01:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,0.00000000,0.0
1703289600,2023-12-23 00:00:00,ALGO/BTC,0.00000542,0.00000542,0.00000529,0.00000529,24616.60474676,0.1302218391103604
1703286000,2023-12-22 23:00:00,ALGO/BTC,0.00000553,0.00000553,0.00000542,0.00000542,9583.82031042,0.051944306082476396
1703282400,2023-12-22 22:00:00,ALGO/BTC,0.00000555,0.00000555,0.00000555,0.00000555,0.00000000,0.0
1703278800,2023-12-22 21:00:00,ALGO/BTC,0.00000555,0.00000555,0.00000555,0.00000555,0.00000000,0.0
1703275200,2023-12-22 20:00:00,ALGO/BTC,0.00000554,0.00000555,0.00000554,0.00000555,282.11931394,0.001565762192367
1703271600,2023-12-22 19:00:00,ALGO/BTC,0.00000550,0.00000550,0.00000550,0.00000550,6362.72287267,0.034994975799684996
1703268000,2023-12-22 18:00:00,ALGO/BTC,0.00000534,0.00000540,0.00000534,0.00000540,14353.95978557,0.077511382842078
1703264400,2023-12-22 17:00:00,ALGO/BTC,0.00000533,0.00000534,0.00000533,0.00000534,765.88668651,0.0040898349059633994
1703260800,2023-12-22 16:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,1092.46084313,0.0057791178601577006
1703257200,2023-12-22 15:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,0.00000000,0.0
1703253600,2023-12-22 14:00:00,ALGO/BTC,0.00000529,0.00000529,0.00000529,0.00000529,0.00000000,0.0
1703250000,2023-12-22 13:00:00,ALGO/BTC,0.00000523,0.00000529,0.00000523,0.00000529,2312.39241576,0.0122325558793704
1703246400,2023-12-22 12:00:00,ALGO/BTC,0.00000534,0.00000534,0.00000522,0.00000522,21441.64024460,0.111925362076812
1703242800,2023-12-22 11:00:00,ALGO/BTC,0.00000520,0.00000520,0.00000520,0.00000520,0.00000000,0.0
1703239200,2023-12-22 10:00:00,ALGO/BTC,0.00000520,0.00000520,0.00000520,0.00000520,971.37213702,0.005051135112504
1703235600,2023-12-22 09:00:00,ALGO/BTC,0.00000525,0.00000525,0.00000516,0.00000516,1578.80479687,0.0081466327518492
1703232000,2023-12-22 08:00:00,ALGO/BTC,0.00000542,0.00000542,0.00000524,0.00000524,4751.37410705,0.024897200320942
1703228400,2023-12-22 07:00:00,ALGO/BTC,0.00000549,0.00000549,0.00000544,0.00000544,5461.14956315,0.029708653623536
1703224800,2023-12-22 06:00:00,ALGO/BTC,0.00000570,0.00000570,0.00000570,0.00000570,186.39467643,0.0010624496556509999
1703221200,2023-12-22 05:00:00,ALGO/BTC,0.00000567,0.00000571,0.00000565,0.00000565,1850.40648480,0.01045479663912
1703217600,2023-12-22 04:00:00,ALGO/BTC,0.00000570,0.00000570,0.00000563,0.00000563,594.34955339,0.0033461879855857
1703214000,2023-12-22 03:00:00,ALGO/BTC,0.00000560,0.00000565,0.00000560,0.00000565,10456.71925239,0.0590804637760035
1703210400,2023-12-22 02:00:00,ALGO/BTC,0.00000558,0.00000565,0.00000552,0.00000552,15284.29271567,0.0843692957904984
1703206800,2023-12-22 01:00:00,ALGO/BTC,0.00000529,0.00000541,0.00000529,0.00000541,31364.49180840,0.169681900683444
1703203200,2023-12-22 00:00:00,ALGO/BTC,0.00000517,0.00000528,0.00000517,0.00000526,15632.21473410,0.082225449501366
1703199600,2023-12-21 23:00:00,ALGO/BTC,0.00000518,0.00000518,0.00000518,0.00000518,0.00000000,0.0
1703196000,2023-12-21 22:00:00,ALGO/BTC,0.00000518,0.00000518,0.00000518,0.00000518,0.00000000,0.0
1703192400,2023-12-21 21:00:00,ALGO/BTC,0.00000508,0.00000528,0.00000508,0.00000518,51047.45409795,0.26442581222738104
1703188800,2023-12-21 20:00:00,ALGO/BTC,0.00000499,0.00000505,0.00000499,0.00000505,100626.50156762,0.5081638329164809
1703185200,2023-12-21 19:00:00,ALGO/BTC,0.00000497,0.00000499,0.00000497,0.00000499,1160.51032946,0.0057909465440054
1703181600,2023-12-21 18:00:00,ALGO/BTC,0.00000493,0.00000498,0.00000493,0.00000497,15906.39136052,0.0790547650617844
1703178000,2023-12-21 17:00:00,ALGO/BTC,0.00000484,0.00000493,0.00000484,0.00000493,11726.41367525,0.057811219418982505
1703174400,2023-12-21 16:00:00,ALGO/BTC,0.00000483,0.00000483,0.00000483,0.00000483,2531.99503106,0.012229536000019801
1703170800,2023-12-21 15:00:00,ALGO/BTC,0.00000464,0.00000479,0.00000464,0.00000479,19189.02509734,0.0919154302162586
1703167200,2023-12-21 14:00:00,ALGO/BTC,0.00000462,0.00000463,0.00000462,0.00000463,467.14730218,0.0021628920090933997
1703163600,2023-12-21 13:00:00,ALGO/BTC,0.00000458,0.00000462,0.00000458,0.00000462,21867.00164143,0.1010255475834066
1703160000,2023-12-21 12:00:00,ALGO/BTC,0.00000458,0.00000458,0.00000458,0.00000458,1456.58458030,0.006671157377774
1703156400,2023-12-21 11:00:00,ALGO/BTC,0.00000463,0.00000463,0.00000463,0.00000463,1457.29589633,0.0067472800000078995
1703152800,2023-12-21 10:00:00,ALGO/BTC,0.00000458,0.00000458,0.00000458,0.00000458,0.00000000,0.0
1703149200,2023-12-21 09:00:00,ALGO/BTC,0.00000458,0.00000458,0.00000458,0.00000458,1911.86021125,0.008756319767525
1703145600,2023-12-21 08:00:00,ALGO/BTC,0.00000456,0.00000464,0.00000456,0.00000464,10038.69206444,0.04657953117900159
1703142000,2023-12-21 07:00:00,ALGO/BTC,0.00000449,0.00000449,0.00000449,0.00000449,3.70048804,1.66151912996e-05
1703138400,2023-12-21 06:00:00,ALGO/BTC,0.00000449,0.00000449,0.00000449,0.00000449,15281.35720806,0.0686132938641894
1703134800,2023-12-21 05:00:00,ALGO/BTC,0.00000450,0.00000450,0.00000449,0.00000449,804.30820451,0.0036113438382499
1703131200,2023-12-21 04:00:00,ALGO/BTC,0.00000450,0.00000450,0.00000450,0.00000450,0.00000000,0.0
1703127600,2023-12-21 03:00:00,ALGO/BTC,0.00000450,0.00000450,0.00000450,0.00000450,0.00000000,0.0
1703124000,2023-12-21 02:00:00,ALGO/BTC,0.00000450,0.00000450,0.00000450,0.00000450,1950.36547115,0.008776644620175
1703120400,2023-12-21 01:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,0.00000000,0.0
1703116800,2023-12-21 00:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,0.00000000,0.0
1703113200,2023-12-20 23:00:00,ALGO/BTC,0.00000452,0.00000455,0.00000452,0.00000455,5523.56542180,0.025132222669189998
1703109600,2023-12-20 22:00:00,ALGO/BTC,0.00000449,0.00000452,0.00000449,0.00000452,3964.27866897,0.0179185395837444
1703106000,2023-12-20 21:00:00,ALGO/BTC,0.00000449,0.00000449,0.00000449,0.00000449,0.00000000,0.0
1703102400,2023-12-20 20:00:00,ALGO/BTC,0.00000452,0.00000452,0.00000449,0.00000449,5456.47689648,0.0244995812651952
1703098800,2023-12-20 19:00:00,ALGO/BTC,0.00000452,0.00000452,0.00000452,0.00000452,3415.83047756,0.015439553758571199
1703095200,2023-12-20 18:00:00,ALGO/BTC,0.00000456,0.00000456,0.00000456,0.00000456,0.00000000,0.0
1703091600,2023-12-20 17:00:00,ALGO/BTC,0.00000456,0.00000456,0.00000456,0.00000456,0.00000000,0.0
1703088000,2023-12-20 16:00:00,ALGO/BTC,0.00000456,0.00000456,0.00000456,0.00000456,9.83289371,4.4837995317600004e-05
1703084400,2023-12-20 15:00:00,ALGO/BTC,0.00000465,0.00000465,0.00000465,0.00000465,537.63440860,0.0024999999999900002
1703080800,2023-12-20 14:00:00,ALGO/BTC,0.00000462,0.00000462,0.00000461,0.00000461,2483.29393671,0.011447985048233099
1703077200,2023-12-20 13:00:00,ALGO/BTC,0.00000466,0.00000466,0.00000466,0.00000466,0.00000000,0.0
1703073600,2023-12-20 12:00:00,ALGO/BTC,0.00000466,0.00000466,0.00000466,0.00000466,0.00000000,0.0
1703070000,2023-12-20 11:00:00,ALGO/BTC,0.00000466,0.00000466,0.00000466,0.00000466,797.36480687,0.0037157200000142005
1703066400,2023-12-20 10:00:00,ALGO/BTC,0.00000466,0.00000466,0.00000466,0.00000466,0.00000000,0.0
1703062800,2023-12-20 09:00:00,ALGO/BTC,0.00000460,0.00000466,0.00000460,0.00000466,2991.09705961,0.0139385122977826
1703059200,2023-12-20 08:00:00,ALGO/BTC,0.00000454,0.00000460,0.00000454,0.00000460,5268.53481509,0.024235260149414
1703055600,2023-12-20 07:00:00,ALGO/BTC,0.00000454,0.00000454,0.00000454,0.00000454,0.00000000,0.0
1703052000,2023-12-20 06:00:00,ALGO/BTC,0.00000454,0.00000454,0.00000454,0.00000454,0.00000000,0.0
1703048400,2023-12-20 05:00:00,ALGO/BTC,0.00000454,0.00000454,0.00000454,0.00000454,0.00000000,0.0
1703044800,2023-12-20 04:00:00,ALGO/BTC,0.00000454,0.00000454,0.00000454,0.00000454,2553.45244978,0.011592674122001198
1703041200,2023-12-20 03:00:00,ALGO/BTC,0.00000449,0.00000449,0.00000449,0.00000449,4.10213383,1.84185808967e-05
1703037600,2023-12-20 02:00:00,ALGO/BTC,0.00000450,0.00000450,0.00000449,0.00000449,3340.57613016,0.014999186824418401
1703034000,2023-12-20 01:00:00,ALGO/BTC,0.00000454,0.00000454,0.00000454,0.00000454,12.77192275,5.7984529284999996e-05
1703030400,2023-12-20 00:00:00,ALGO/BTC,0.00000454,0.00000454,0.00000454,0.00000454,0.00000000,0.0
1703026800,2023-12-19 23:00:00,ALGO/BTC,0.00000454,0.00000454,0.00000454,0.00000454,1239.62239805,0.005627885687146999
1703023200,2023-12-19 22:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,823.80067471,0.0037482930699304995
1703019600,2023-12-19 21:00:00,ALGO/BTC,0.00000460,0.00000460,0.00000460,0.00000460,0.00000000,0.0
1703016000,2023-12-19 20:00:00,ALGO/BTC,0.00000460,0.00000460,0.00000460,0.00000460,776.15652174,0.003570320000004
1703012400,2023-12-19 19:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,0.00000000,0.0
1703008800,2023-12-19 18:00:00,ALGO/BTC,0.00000456,0.00000456,0.00000455,0.00000455,3910.88383325,0.017794521441287497
1703005200,2023-12-19 17:00:00,ALGO/BTC,0.00000461,0.00000461,0.00000461,0.00000461,0.00000000,0.0
1703001600,2023-12-19 16:00:00,ALGO/BTC,0.00000459,0.00000461,0.00000458,0.00000461,3198.62845844,0.014745677193408399
1702998000,2023-12-19 15:00:00,ALGO/BTC,0.00000461,0.00000461,0.00000459,0.00000459,5547.40133105,0.025462572109519504
1702994400,2023-12-19 14:00:00,ALGO/BTC,0.00000468,0.00000468,0.00000461,0.00000461,8339.99096716,0.038447358358607596
1702990800,2023-12-19 13:00:00,ALGO/BTC,0.00000468,0.00000468,0.00000468,0.00000468,0.00000000,0.0
1702987200,2023-12-19 12:00:00,ALGO/BTC,0.00000469,0.00000469,0.00000468,0.00000468,2181.42367711,0.0102090628088748
1702983600,2023-12-19 11:00:00,ALGO/BTC,0.00000476,0.00000476,0.00000476,0.00000476,0.00000000,0.0
1702980000,2023-12-19 10:00:00,ALGO/BTC,0.00000476,0.00000476,0.00000476,0.00000476,442.23586134,0.0021050426999784
1702976400,2023-12-19 09:00:00,ALGO/BTC,0.00000473,0.00000473,0.00000473,0.00000473,942.98414800,0.0044603150200399995
1702972800,2023-12-19 08:00:00,ALGO/BTC,0.00000472,0.00000472,0.00000472,0.00000472,1057.42694915,0.004991055199988
1702969200,2023-12-19 07:00:00,ALGO/BTC,0.00000473,0.00000473,0.00000473,0.00000473,0.00000000,0.0
1702965600,2023-12-19 06:00:00,ALGO/BTC,0.00000470,0.00000473,0.00000470,0.00000473,469.08424821,0.0022187684940333
1702962000,2023-12-19 05:00:00,ALGO/BTC,0.00000463,0.00000470,0.00000463,0.00000470,14776.01929482,0.069447290685654
1702958400,2023-12-19 04:00:00,ALGO/BTC,0.00000459,0.00000461,0.00000459,0.00000461,422.53028674,0.0019478646218714
1702954800,2023-12-19 03:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,0.00000000,0.0
1702951200,2023-12-19 02:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,0.00000000,0.0
1702947600,2023-12-19 01:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000453,0.00000455,3550.92634269,0.016156714859239498
1702944000,2023-12-19 00:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,0.00000000,0.0
1702940400,2023-12-18 23:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,0.00000000,0.0
1702936800,2023-12-18 22:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,0.00000000,0.0
1702933200,2023-12-18 21:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000455,0.00000455,244.80584615,0.0011138665999825
1702929600,2023-12-18 20:00:00,ALGO/BTC,0.00000453,0.00000453,0.00000453,0.00000453,0.00000000,0.0
1702926000,2023-12-18 19:00:00,ALGO/BTC,0.00000452,0.00000453,0.00000452,0.00000453,1221.72095080,0.005534395907124
1702922400,2023-12-18 18:00:00,ALGO/BTC,0.00000447,0.00000447,0.00000447,0.00000447,1.39929212,6.2548357764e-06
1702918800,2023-12-18 17:00:00,ALGO/BTC,0.00000451,0.00000451,0.00000451,0.00000451,0.00000000,0.0
1702915200,2023-12-18 16:00:00,ALGO/BTC,0.00000451,0.00000451,0.00000451,0.00000451,0.00000000,0.0
1702911600,2023-12-18 15:00:00,ALGO/BTC,0.00000451,0.00000451,0.00000451,0.00000451,0.00000000,0.0
1702908000,2023-12-18 14:00:00,ALGO/BTC,0.00000451,0.00000451,0.00000451,0.00000451,879.36228634,0.0039659239113934
1702904400,2023-12-18 13:00:00,ALGO/BTC,0.00000445,0.00000445,0.00000445,0.00000445,0.00000000,0.0
1702900800,2023-12-18 12:00:00,ALGO/BTC,0.00000445,0.00000445,0.00000445,0.00000445,0.00000000,0.0
1702897200,2023-12-18 11:00:00,ALGO/BTC,0.00000445,0.00000445,0.00000445,0.00000445,0.00000000,0.0
1702893600,2023-12-18 10:00:00,ALGO/BTC,0.00000445,0.00000445,0.00000445,0.00000445,2249.53414794,0.010010426958332999
1702890000,2023-12-18 09:00:00,ALGO/BTC,0.00000450,0.00000450,0.00000446,0.00000446,7258.29856506,0.0323720116001676
1702886400,2023-12-18 08:00:00,ALGO/BTC,0.00000454,0.00000454,0.00000450,0.00000450,4858.34149323,0.021862536719535003
1702882800,2023-12-18 07:00:00,ALGO/BTC,0.00000455,0.00000455,0.00000454,0.00000454,4728.02674655,0.021465241429337
1702879200,2023-12-18 06:00:00,ALGO/BTC,0.00000457,0.00000457,0.00000457,0.00000457,0.00000000,0.0
1702875600,2023-12-18 05:00:00,ALGO/BTC,0.00000457,0.00000457,0.00000457,0.00000457,0.00000000,0.0
