unix,date,symbol,open,high,low,close,Volume VEXT,Volume USD
1723888800,2024-08-17 10:00:00,VEXT/USD,0.0073,0.0073,0.0073,0.0073,0.000,0.0
1723885200,2024-08-17 09:00:00,VEXT/USD,0.0073,0.0073,0.0073,0.0073,5244.534,38.2850982
1723881600,2024-08-17 08:00:00,VEXT/USD,0.0073,0.0073,0.0073,0.0073,2701.301,19.7194973
1723878000,2024-08-17 07:00:00,VEXT/USD,0.0073,0.0073,0.0073,0.0073,0.000,0.0
1723874400,2024-08-17 06:00:00,VEXT/USD,0.0073,0.0073,0.0073,0.0073,19580.972,142.9410956
1723870800,2024-08-17 05:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723867200,2024-08-17 04:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723863600,2024-08-17 03:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723860000,2024-08-17 02:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723856400,2024-08-17 01:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723852800,2024-08-17 00:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723849200,2024-08-16 23:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723845600,2024-08-16 22:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723842000,2024-08-16 21:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723838400,2024-08-16 20:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723834800,2024-08-16 19:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,7859.820,56.590703999999995
1723831200,2024-08-16 18:00:00,VEXT/USD,0.0072,0.0073,0.0072,0.0073,232263.760,1695.525448
1723827600,2024-08-16 17:00:00,VEXT/USD,0.0074,0.0074,0.0074,0.0074,0.000,0.0
1723824000,2024-08-16 16:00:00,VEXT/USD,0.0074,0.0074,0.0074,0.0074,0.000,0.0
1723820400,2024-08-16 15:00:00,VEXT/USD,0.0074,0.0074,0.0074,0.0074,0.000,0.0
1723816800,2024-08-16 14:00:00,VEXT/USD,0.0074,0.0074,0.0074,0.0074,76934.054,569.3119996
1723813200,2024-08-16 13:00:00,VEXT/USD,0.0073,0.0073,0.0071,0.0071,114642.662,813.9629002
1723809600,2024-08-16 12:00:00,VEXT/USD,0.0078,0.0078,0.0075,0.0075,121099.596,908.24697
1723806000,2024-08-16 11:00:00,VEXT/USD,0.0076,0.0076,0.0076,0.0076,0.000,0.0
1723802400,2024-08-16 10:00:00,VEXT/USD,0.0076,0.0076,0.0076,0.0076,0.000,0.0
1723798800,2024-08-16 09:00:00,VEXT/USD,0.0077,0.0077,0.0076,0.0076,47594.655,361.719378
1723795200,2024-08-16 08:00:00,VEXT/USD,0.0078,0.0078,0.0078,0.0078,0.000,0.0
1723791600,2024-08-16 07:00:00,VEXT/USD,0.0080,0.0080,0.0078,0.0078,43396.234,338.49062519999995
1723788000,2024-08-16 06:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723784400,2024-08-16 05:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723780800,2024-08-16 04:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,2173.913,17.391304
1723777200,2024-08-16 03:00:00,VEXT/USD,0.0081,0.0081,0.0081,0.0081,0.000,0.0
1723773600,2024-08-16 02:00:00,VEXT/USD,0.0081,0.0081,0.0081,0.0081,0.000,0.0
1723770000,2024-08-16 01:00:00,VEXT/USD,0.0081,0.0081,0.0081,0.0081,0.000,0.0
1723766400,2024-08-16 00:00:00,VEXT/USD,0.0081,0.0081,0.0081,0.0081,0.000,0.0
1723762800,2024-08-15 23:00:00,VEXT/USD,0.0079,0.0081,0.0079,0.0081,31035.375,251.38653749999997
1723759200,2024-08-15 22:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723755600,2024-08-15 21:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723752000,2024-08-15 20:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723748400,2024-08-15 19:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723744800,2024-08-15 18:00:00,VEXT/USD,0.0079,0.0079,0.0078,0.0079,80096.855,632.7651545
1723741200,2024-08-15 17:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723737600,2024-08-15 16:00:00,VEXT/USD,0.0082,0.0082,0.0080,0.0080,214414.501,1715.316008
1723734000,2024-08-15 15:00:00,VEXT/USD,0.0082,0.0082,0.0082,0.0082,0.000,0.0
1723730400,2024-08-15 14:00:00,VEXT/USD,0.0082,0.0082,0.0082,0.0082,4031.328,33.056889600000005
1723726800,2024-08-15 13:00:00,VEXT/USD,0.0082,0.0082,0.0082,0.0082,0.000,0.0
1723723200,2024-08-15 12:00:00,VEXT/USD,0.0082,0.0083,0.0082,0.0082,56405.415,462.52440300000006
1723719600,2024-08-15 11:00:00,VEXT/USD,0.0081,0.0081,0.0081,0.0081,6141.750,49.748174999999996
1723716000,2024-08-15 10:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723712400,2024-08-15 09:00:00,VEXT/USD,0.0079,0.0080,0.0079,0.0080,7651.159,61.209272
1723708800,2024-08-15 08:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723705200,2024-08-15 07:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723701600,2024-08-15 06:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723698000,2024-08-15 05:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723694400,2024-08-15 04:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723690800,2024-08-15 03:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723687200,2024-08-15 02:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,0.000,0.0
1723683600,2024-08-15 01:00:00,VEXT/USD,0.0079,0.0079,0.0079,0.0079,1958.922,15.475483800000001
1723680000,2024-08-15 00:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723676400,2024-08-14 23:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723672800,2024-08-14 22:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723669200,2024-08-14 21:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723665600,2024-08-14 20:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723662000,2024-08-14 19:00:00,VEXT/USD,0.0079,0.0080,0.0079,0.0080,7782.900,62.2632
1723658400,2024-08-14 18:00:00,VEXT/USD,0.0082,0.0082,0.0079,0.0079,19219.609,151.83491110000003
1723654800,2024-08-14 17:00:00,VEXT/USD,0.0085,0.0085,0.0084,0.0084,14845.172,124.6994448
1723651200,2024-08-14 16:00:00,VEXT/USD,0.0083,0.0094,0.0083,0.0085,814592.685,6924.037822500001
1723647600,2024-08-14 15:00:00,VEXT/USD,0.0082,0.0082,0.0082,0.0082,4525.755,37.111191000000005
1723644000,2024-08-14 14:00:00,VEXT/USD,0.0082,0.0082,0.0082,0.0082,0.000,0.0
1723640400,2024-08-14 13:00:00,VEXT/USD,0.0082,0.0082,0.0082,0.0082,0.000,0.0
1723636800,2024-08-14 12:00:00,VEXT/USD,0.0082,0.0082,0.0082,0.0082,0.000,0.0
1723633200,2024-08-14 11:00:00,VEXT/USD,0.0081,0.0082,0.0081,0.0082,13594.295,111.47321900000001
1723629600,2024-08-14 10:00:00,VEXT/USD,0.0081,0.0081,0.0081,0.0081,0.000,0.0
1723626000,2024-08-14 09:00:00,VEXT/USD,0.0081,0.0081,0.0081,0.0081,0.000,0.0
1723622400,2024-08-14 08:00:00,VEXT/USD,0.0080,0.0081,0.0080,0.0081,7369.782,59.695234199999994
1723618800,2024-08-14 07:00:00,VEXT/USD,0.0080,0.0080,0.0079,0.0079,30007.138,237.0563902
1723615200,2024-08-14 06:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723611600,2024-08-14 05:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,7255.177,58.041416
1723608000,2024-08-14 04:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723604400,2024-08-14 03:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723600800,2024-08-14 02:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723597200,2024-08-14 01:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723593600,2024-08-14 00:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723590000,2024-08-13 23:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723586400,2024-08-13 22:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,247.093,1.976744
1723582800,2024-08-13 21:00:00,VEXT/USD,0.0079,0.0081,0.0079,0.0080,77064.431,616.515448
1723579200,2024-08-13 20:00:00,VEXT/USD,0.0079,0.0080,0.0079,0.0079,48160.399,380.4671521
1723575600,2024-08-13 19:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,0.000,0.0
1723572000,2024-08-13 18:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,17642.911,135.85041470000002
1723568400,2024-08-13 17:00:00,VEXT/USD,0.0077,0.0077,0.0075,0.0076,124258.082,944.3614232
1723564800,2024-08-13 16:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,1422.879,10.9561683
1723561200,2024-08-13 15:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,5278.610,40.645297
1723557600,2024-08-13 14:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,0.000,0.0
1723554000,2024-08-13 13:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,0.000,0.0
1723550400,2024-08-13 12:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,0.000,0.0
1723546800,2024-08-13 11:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,0.000,0.0
1723543200,2024-08-13 10:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,0.000,0.0
1723539600,2024-08-13 09:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,0.000,0.0
1723536000,2024-08-13 08:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,0.000,0.0
1723532400,2024-08-13 07:00:00,VEXT/USD,0.0077,0.0077,0.0077,0.0077,8229.476,63.36696520000001
1723528800,2024-08-13 06:00:00,VEXT/USD,0.0076,0.0077,0.0076,0.0077,69357.188,534.0503476
1723525200,2024-08-13 05:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723521600,2024-08-13 04:00:00,VEXT/USD,0.0086,0.0086,0.0080,0.0080,108478.333,867.826664
1723518000,2024-08-13 03:00:00,VEXT/USD,0.0087,0.0087,0.0087,0.0087,0.000,0.0
1723514400,2024-08-13 02:00:00,VEXT/USD,0.0087,0.0087,0.0087,0.0087,0.000,0.0
1723510800,2024-08-13 01:00:00,VEXT/USD,0.0087,0.0087,0.0087,0.0087,0.000,0.0
1723507200,2024-08-13 00:00:00,VEXT/USD,0.0087,0.0087,0.0087,0.0087,0.000,0.0
1723503600,2024-08-12 23:00:00,VEXT/USD,0.0087,0.0087,0.0087,0.0087,0.000,0.0
1723500000,2024-08-12 22:00:00,VEXT/USD,0.0087,0.0087,0.0087,0.0087,0.000,0.0
1723496400,2024-08-12 21:00:00,VEXT/USD,0.0087,0.0087,0.0087,0.0087,11071.510,96.322137
1723492800,2024-08-12 20:00:00,VEXT/USD,0.0082,0.0082,0.0082,0.0082,0.000,0.0
1723489200,2024-08-12 19:00:00,VEXT/USD,0.0082,0.0082,0.0082,0.0082,50000.000,410.00000000000006
1723485600,2024-08-12 18:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723482000,2024-08-12 17:00:00,VEXT/USD,0.0083,0.0083,0.0080,0.0080,68443.457,547.547656
1723478400,2024-08-12 16:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,0.000,0.0
1723474800,2024-08-12 15:00:00,VEXT/USD,0.0080,0.0080,0.0080,0.0080,106011.462,848.0916960000001
1723471200,2024-08-12 14:00:00,VEXT/USD,0.0087,0.0088,0.0087,0.0088,3189.636,28.0687968
1723467600,2024-08-12 13:00:00,VEXT/USD,0.0074,0.0074,0.0074,0.0074,0.000,0.0
1723464000,2024-08-12 12:00:00,VEXT/USD,0.0074,0.0074,0.0074,0.0074,0.000,0.0
1723460400,2024-08-12 11:00:00,VEXT/USD,0.0092,0.0092,0.0074,0.0074,111007.095,821.4525030000001
1723456800,2024-08-12 10:00:00,VEXT/USD,0.0072,0.0072,0.0072,0.0072,0.000,0.0
1723453200,2024-08-12 09:00:00,VEXT/USD,0.0067,0.0072,0.0066,0.0072,17743.099,127.75031279999999
1723449600,2024-08-12 08:00:00,VEXT/USD,0.0086,0.0092,0.0060,0.0092,23427.895,215.536634
1723446000,2024-08-12 07:00:00,VEXT/USD,0.0086,0.0086,0.0086,0.0086,0.000,0.0
1723442400,2024-08-12 06:00:00,VEXT/USD,0.0086,0.0086,0.0086,0.0086,4010.120,34.487032
1723438800,2024-08-12 05:00:00,VEXT/USD,0.0086,0.0086,0.0086,0.0086,0.000,0.0
1723435200,2024-08-12 04:00:00,VEXT/USD,0.0086,0.0086,0.0086,0.0086,0.000,0.0
1723431600,2024-08-12 03:00:00,VEXT/USD,0.0086,0.0086,0.0086,0.0086,0.000,0.0
1723428000,2024-08-12 02:00:00,VEXT/USD,0.0090,0.0090,0.0086,0.0086,189197.125,1627.095275
1723424400,2024-08-12 01:00:00,VEXT/USD,0.0091,0.0091,0.0091,0.0091,0.000,0.0
1723420800,2024-08-12 00:00:00,VEXT/USD,0.0091,0.0091,0.0091,0.0091,0.000,0.0
1723417200,2024-08-11 23:00:00,VEXT/USD,0.0091,0.0091,0.0091,0.0091,0.000,0.0
1723413600,2024-08-11 22:00:00,VEXT/USD,0.0091,0.0091,0.0091,0.0091,43.923,0.39969930000000004
1723410000,2024-08-11 21:00:00,VEXT/USD,0.0090,0.0092,0.0089,0.0092,62316.758,573.3141736
1723406400,2024-08-11 20:00:00,VEXT/USD,0.0090,0.0090,0.0090,0.0090,0.000,0.0
1723402800,2024-08-11 19:00:00,VEXT/USD,0.0090,0.0090,0.0090,0.0090,0.000,0.0
1723399200,2024-08-11 18:00:00,VEXT/USD,0.0089,0.0090,0.0089,0.0090,8288.470,74.59622999999999
1723395600,2024-08-11 17:00:00,VEXT/USD,0.0089,0.0089,0.0089,0.0089,0.000,0.0
1723392000,2024-08-11 16:00:00,VEXT/USD,0.0089,0.0089,0.0089,0.0089,27861.359,247.9660951
1723388400,2024-08-11 15:00:00,VEXT/USD,0.0089,0.0089,0.0088,0.0088,28285.789,248.9149432
1723384800,2024-08-11 14:00:00,VEXT/USD,0.0089,0.0089,0.0089,0.0089,0.000,0.0
1723381200,2024-08-11 13:00:00,VEXT/USD,0.0089,0.0089,0.0089,0.0089,0.000,0.0
1723377600,2024-08-11 12:00:00,VEXT/USD,0.0089,0.0089,0.0089,0.0089,0.000,0.0
1723374000,2024-08-11 11:00:00,VEXT/USD,0.0089,0.0089,0.0089,0.0089,30095.706,267.8517834
1723370400,2024-08-11 10:00:00,VEXT/USD,0.0090,0.0090,0.0090,0.0090,0.000,0.0
1723366800,2024-08-11 09:00:00,VEXT/USD,0.0090,0.0090,0.0090,0.0090,0.000,0.0
1723363200,2024-08-11 08:00:00,VEXT/USD,0.0090,0.0090,0.0090,0.0090,0.000,0.0
1723359600,2024-08-11 07:00:00,VEXT/USD,0.0090,0.0090,0.0090,0.0090,5530.066,49.770593999999996
1723356000,2024-08-11 06:00:00,VEXT/USD,0.0089,0.0091,0.0089,0.0090,108866.285,979.796565
1723352400,2024-08-11 05:00:00,VEXT/USD,0.0093,0.0093,0.0089,0.0089,27339.444,243.3210516
1723348800,2024-08-11 04:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723345200,2024-08-11 03:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723341600,2024-08-11 02:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723338000,2024-08-11 01:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723334400,2024-08-11 00:00:00,VEXT/USD,0.0095,0.0095,0.0093,0.0094,40628.418,381.9071292
1723330800,2024-08-10 23:00:00,VEXT/USD,0.0095,0.0095,0.0095,0.0095,3064.042,29.108399
1723327200,2024-08-10 22:00:00,VEXT/USD,0.0095,0.0095,0.0095,0.0095,3257.220,30.943589999999997
1723323600,2024-08-10 21:00:00,VEXT/USD,0.0091,0.0091,0.0091,0.0091,0.000,0.0
1723320000,2024-08-10 20:00:00,VEXT/USD,0.0091,0.0091,0.0091,0.0091,0.000,0.0
1723316400,2024-08-10 19:00:00,VEXT/USD,0.0097,0.0097,0.0091,0.0091,64107.685,583.3799335
1723312800,2024-08-10 18:00:00,VEXT/USD,0.0096,0.0096,0.0096,0.0096,0.000,0.0
1723309200,2024-08-10 17:00:00,VEXT/USD,0.0095,0.0096,0.0095,0.0096,97394.041,934.9827935999999
1723305600,2024-08-10 16:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723302000,2024-08-10 15:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723298400,2024-08-10 14:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,16005.027,150.4472538
1723294800,2024-08-10 13:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723291200,2024-08-10 12:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723287600,2024-08-10 11:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723284000,2024-08-10 10:00:00,VEXT/USD,0.0093,0.0094,0.0093,0.0094,40982.074,385.2314956
1723280400,2024-08-10 09:00:00,VEXT/USD,0.0092,0.0092,0.0092,0.0092,10006.908,92.06355359999999
1723276800,2024-08-10 08:00:00,VEXT/USD,0.0092,0.0092,0.0092,0.0092,0.000,0.0
1723273200,2024-08-10 07:00:00,VEXT/USD,0.0092,0.0092,0.0092,0.0092,0.000,0.0
1723269600,2024-08-10 06:00:00,VEXT/USD,0.0092,0.0092,0.0092,0.0092,10101.909,92.9375628
1723266000,2024-08-10 05:00:00,VEXT/USD,0.0092,0.0092,0.0092,0.0092,0.000,0.0
1723262400,2024-08-10 04:00:00,VEXT/USD,0.0092,0.0092,0.0092,0.0092,0.000,0.0
1723258800,2024-08-10 03:00:00,VEXT/USD,0.0092,0.0092,0.0092,0.0092,25438.611,234.0352212
1723255200,2024-08-10 02:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723251600,2024-08-10 01:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723248000,2024-08-10 00:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723244400,2024-08-09 23:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723240800,2024-08-09 22:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723237200,2024-08-09 21:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723233600,2024-08-09 20:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723230000,2024-08-09 19:00:00,VEXT/USD,0.0094,0.0094,0.0094,0.0094,0.000,0.0
1723226400,2024-08-09 18:00:00,VEXT/USD,0.0095,0.0095,0.0094,0.0094,50513.381,474.82578140000004
1723222800,2024-08-09 17:00:00,VEXT/USD,0.0096,0.0096,0.0096,0.0096,0.000,0.0
1723219200,2024-08-09 16:00:00,VEXT/USD,0.0096,0.0096,0.0096,0.0096,0.000,0.0
1723215600,2024-08-09 15:00:00,VEXT/USD,0.0096,0.0096,0.0096,0.0096,0.000,0.0
1723212000,2024-08-09 14:00:00,VEXT/USD,0.0096,0.0096,0.0096,0.0096,35655.757,342.29526719999996
1723208400,2024-08-09 13:00:00,VEXT/USD,0.0097,0.0097,0.0097,0.0097,1217.123,11.8060931
1723204800,2024-08-09 12:00:00,VEXT/USD,0.0097,0.0097,0.0097,0.0097,0.000,0.0
1723201200,2024-08-09 11:00:00,VEXT/USD,0.0096,0.0097,0.0096,0.0097,61997.263,601.3734511
1723197600,2024-08-09 10:00:00,VEXT/USD,0.0096,0.0096,0.0096,0.0096,0.000,0.0
1723194000,2024-08-09 09:00:00,VEXT/USD,0.0096,0.0096,0.0096,0.0096,6023.525,57.82583999999999
1723190400,2024-08-09 08:00:00,VEXT/USD,0.0098,0.0098,0.0095,0.0096,11856.140,113.81894399999999
1723186800,2024-08-09 07:00:00,VEXT/USD,0.0099,0.0099,0.0099,0.0099,0.000,0.0
1723183200,2024-08-09 06:00:00,VEXT/USD,0.0099,0.0099,0.0099,0.0099,7165.330,70.936767
1723179600,2024-08-09 05:00:00,VEXT/USD,0.0099,0.0099,0.0099,0.0099,0.000,0.0
1723176000,2024-08-09 04:00:00,VEXT/USD,0.0099,0.0099,0.0099,0.0099,0.000,0.0
1723172400,2024-08-09 03:00:00,VEXT/USD,0.0099,0.0099,0.0099,0.0099,0.000,0.0
1723168800,2024-08-09 02:00:00,VEXT/USD,0.0099,0.0099,0.0099,0.0099,2703.000,26.759700000000002
1723165200,2024-08-09 01:00:00,VEXT/USD,0.0098,0.0098,0.0098,0.0098,0.000,0.0
1723161600,2024-08-09 00:00:00,VEXT/USD,0.0098,0.0098,0.0098,0.0098,0.000,0.0
1723158000,2024-08-08 23:00:00,VEXT/USD,0.0098,0.0098,0.0098,0.0098,5757.049,56.419080199999996
1723154400,2024-08-08 22:00:00,VEXT/USD,0.0098,0.0098,0.0098,0.0098,0.000,0.0
1723150800,2024-08-08 21:00:00,VEXT/USD,0.0098,0.0098,0.0098,0.0098,0.000,0.0
1723147200,2024-08-08 20:00:00,VEXT/USD,0.0098,0.0098,0.0098,0.0098,0.000,0.0
1723143600,2024-08-08 19:00:00,VEXT/USD,0.0098,0.0098,0.0098,0.0098,4778.820,46.832435999999994
1723140000,2024-08-08 18:00:00,VEXT/USD,0.0100,0.0100,0.0095,0.0099,77894.569,771.1562331000001
1723136400,2024-08-08 17:00:00,VEXT/USD,0.0101,0.0101,0.0101,0.0101,1217.168,12.293396799999998
1723132800,2024-08-08 16:00:00,VEXT/USD,0.0101,0.0101,0.0101,0.0101,9467.079,95.61749789999999
1723129200,2024-08-08 15:00:00,VEXT/USD,0.0101,0.0101,0.0101,0.0101,206638.085,2087.0446585
1723125600,2024-08-08 14:00:00,VEXT/USD,0.0101,0.0101,0.0101,0.0101,79374.742,801.6848941999999
1723122000,2024-08-08 13:00:00,VEXT/USD,0.0101,0.0101,0.0101,0.0101,21519.594,217.3478994
1723118400,2024-08-08 12:00:00,VEXT/USD,0.0100,0.0100,0.0100,0.0100,0.000,0.0
1723114800,2024-08-08 11:00:00,VEXT/USD,0.0100,0.0100,0.0100,0.0100,1459.083,14.59083
1723111200,2024-08-08 10:00:00,VEXT/USD,0.0108,0.0108,0.0108,0.0108,0.000,0.0
1723107600,2024-08-08 09:00:00,VEXT/USD,0.0108,0.0108,0.0108,0.0108,4248.740,45.886392
1723104000,2024-08-08 08:00:00,VEXT/USD,0.0108,0.0109,0.0104,0.0104,52506.112,546.0635648
1723100400,2024-08-08 07:00:00,VEXT/USD,0.0108,0.0108,0.0108,0.0108,0.000,0.0
1723096800,2024-08-08 06:00:00,VEXT/USD,0.0108,0.0108,0.0108,0.0108,1857.417,20.0601036
1723093200,2024-08-08 05:00:00,VEXT/USD,0.0108,0.0108,0.0108,0.0108,935.186,10.100008800000001
1723089600,2024-08-08 04:00:00,VEXT/USD,0.0109,0.0109,0.0109,0.0109,2193.055,23.904299499999997
1723086000,2024-08-08 03:00:00,VEXT/USD,0.0108,0.0109,0.0108,0.0109,5135.578,55.977800200000004
1723082400,2024-08-08 02:00:00,VEXT/USD,0.0107,0.0108,0.0107,0.0108,40021.412,432.2312496
1723078800,2024-08-08 01:00:00,VEXT/USD,0.0107,0.0107,0.0107,0.0107,0.000,0.0
1723075200,2024-08-08 00:00:00,VEXT/USD,0.0107,0.0107,0.0107,0.0107,0.000,0.0
1723071600,2024-08-07 23:00:00,VEXT/USD,0.0107,0.0107,0.0107,0.0107,3267.298,34.9600886
1723068000,2024-08-07 22:00:00,VEXT/USD,0.0108,0.0108,0.0108,0.0108,0.000,0.0
1723064400,2024-08-07 21:00:00,VEXT/USD,0.0106,0.0108,0.0106,0.0108,28070.959,303.1663572
1723060800,2024-08-07 20:00:00,VEXT/USD,0.0104,0.0107,0.0104,0.0105,73062.342,767.1545910000001
1723057200,2024-08-07 19:00:00,VEXT/USD,0.0107,0.0107,0.0100,0.0104,106678.589,1109.4573256
1723053600,2024-08-07 18:00:00,VEXT/USD,0.0108,0.0108,0.0108,0.0108,9706.219,104.8271652
1723050000,2024-08-07 17:00:00,VEXT/USD,0.0110,0.0110,0.0108,0.0109,67350.903,734.1248427
1723046400,2024-08-07 16:00:00,VEXT/USD,0.0110,0.0110,0.0105,0.0110,85541.428,940.955708
1723042800,2024-08-07 15:00:00,VEXT/USD,0.0126,0.0126,0.0126,0.0126,0.000,0.0
1723039200,2024-08-07 14:00:00,VEXT/USD,0.0126,0.0126,0.0126,0.0126,0.000,0.0
1723035600,2024-08-07 13:00:00,VEXT/USD,0.0131,0.0131,0.0126,0.0126,174541.723,2199.2257098
1723032000,2024-08-07 12:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1723028400,2024-08-07 11:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1723024800,2024-08-07 10:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1723021200,2024-08-07 09:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1723017600,2024-08-07 08:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1723014000,2024-08-07 07:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1723010400,2024-08-07 06:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1723006800,2024-08-07 05:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,20388.022,269.1218904
1723003200,2024-08-07 04:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1722999600,2024-08-07 03:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1722996000,2024-08-07 02:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1722992400,2024-08-07 01:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1722988800,2024-08-07 00:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
1722985200,2024-08-06 23:00:00,VEXT/USD,0.0132,0.0132,0.0132,0.0132,0.000,0.0
