unix,date,symbol,open,high,low,close,Volume EURT,Volume EUR
1692586800,2023-08-21 03:00:00,EURT/EUR,1.00225,1.00225,1.00225,1.00225,0.00000,0.0
1692583200,2023-08-21 02:00:00,EURT/EUR,1.00225,1.00225,1.00225,1.00225,0.00000,0.0
1692579600,2023-08-21 01:00:00,EURT/EUR,1.00225,1.00225,1.00225,1.00225,0.00000,0.0
1692576000,2023-08-21 00:00:00,EURT/EUR,1.00225,1.00225,1.00225,1.00225,45.95953,46.062938942500004
1692572400,2023-08-20 23:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692568800,2023-08-20 22:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692565200,2023-08-20 21:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692561600,2023-08-20 20:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692558000,2023-08-20 19:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692554400,2023-08-20 18:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692550800,2023-08-20 17:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692547200,2023-08-20 16:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692543600,2023-08-20 15:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,1258.90627,1260.668738778
1692540000,2023-08-20 14:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692536400,2023-08-20 13:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692532800,2023-08-20 12:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692529200,2023-08-20 11:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692525600,2023-08-20 10:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692522000,2023-08-20 09:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692518400,2023-08-20 08:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692514800,2023-08-20 07:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692511200,2023-08-20 06:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692507600,2023-08-20 05:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692504000,2023-08-20 04:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692500400,2023-08-20 03:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692496800,2023-08-20 02:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692493200,2023-08-20 01:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692489600,2023-08-20 00:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692486000,2023-08-19 23:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692482400,2023-08-19 22:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692478800,2023-08-19 21:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692475200,2023-08-19 20:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692471600,2023-08-19 19:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692468000,2023-08-19 18:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692464400,2023-08-19 17:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692460800,2023-08-19 16:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692457200,2023-08-19 15:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692453600,2023-08-19 14:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692450000,2023-08-19 13:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692446400,2023-08-19 12:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692442800,2023-08-19 11:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692439200,2023-08-19 10:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692435600,2023-08-19 09:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692432000,2023-08-19 08:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692428400,2023-08-19 07:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692424800,2023-08-19 06:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692421200,2023-08-19 05:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692417600,2023-08-19 04:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692414000,2023-08-19 03:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692410400,2023-08-19 02:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692406800,2023-08-19 01:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692403200,2023-08-19 00:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692399600,2023-08-18 23:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692396000,2023-08-18 22:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692392400,2023-08-18 21:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692388800,2023-08-18 20:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692385200,2023-08-18 19:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692381600,2023-08-18 18:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692378000,2023-08-18 17:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692374400,2023-08-18 16:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692370800,2023-08-18 15:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692367200,2023-08-18 14:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692363600,2023-08-18 13:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692360000,2023-08-18 12:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692356400,2023-08-18 11:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692352800,2023-08-18 10:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692349200,2023-08-18 09:00:00,EURT/EUR,1.00124,1.00140,1.00124,1.00140,585.77795,586.5980391300001
1692345600,2023-08-18 08:00:00,EURT/EUR,1.00238,1.00238,1.00238,1.00238,0.00000,0.0
1692342000,2023-08-18 07:00:00,EURT/EUR,1.00238,1.00238,1.00238,1.00238,0.00000,0.0
1692338400,2023-08-18 06:00:00,EURT/EUR,1.00238,1.00238,1.00238,1.00238,0.00000,0.0
1692334800,2023-08-18 05:00:00,EURT/EUR,1.00238,1.00238,1.00238,1.00238,0.00000,0.0
1692331200,2023-08-18 04:00:00,EURT/EUR,1.00238,1.00238,1.00238,1.00238,0.00000,0.0
1692327600,2023-08-18 03:00:00,EURT/EUR,1.00238,1.00238,1.00238,1.00238,0.00000,0.0
1692324000,2023-08-18 02:00:00,EURT/EUR,1.00238,1.00238,1.00238,1.00238,0.00000,0.0
1692320400,2023-08-18 01:00:00,EURT/EUR,1.00238,1.00238,1.00238,1.00238,0.00000,0.0
1692316800,2023-08-18 00:00:00,EURT/EUR,1.00238,1.00238,1.00238,1.00238,0.00000,0.0
1692313200,2023-08-17 23:00:00,EURT/EUR,1.00220,1.00238,1.00220,1.00238,996.88412,999.2567042056
1692309600,2023-08-17 22:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692306000,2023-08-17 21:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,890.10259,891.348733626
1692302400,2023-08-17 20:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692298800,2023-08-17 19:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692295200,2023-08-17 18:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692291600,2023-08-17 17:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692288000,2023-08-17 16:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692284400,2023-08-17 15:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692280800,2023-08-17 14:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692277200,2023-08-17 13:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692273600,2023-08-17 12:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692270000,2023-08-17 11:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692266400,2023-08-17 10:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692262800,2023-08-17 09:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692259200,2023-08-17 08:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692255600,2023-08-17 07:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692252000,2023-08-17 06:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692248400,2023-08-17 05:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692244800,2023-08-17 04:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692241200,2023-08-17 03:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692237600,2023-08-17 02:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692234000,2023-08-17 01:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692230400,2023-08-17 00:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692226800,2023-08-16 23:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,0.00000,0.0
1692223200,2023-08-16 22:00:00,EURT/EUR,1.00139,1.00139,1.00139,1.00139,570.09503,570.8874620917
1692219600,2023-08-16 21:00:00,EURT/EUR,1.00142,1.00142,1.00142,1.00142,0.00000,0.0
1692216000,2023-08-16 20:00:00,EURT/EUR,1.00142,1.00142,1.00142,1.00142,187.18674,187.4525451708
1692212400,2023-08-16 19:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692208800,2023-08-16 18:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692205200,2023-08-16 17:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692201600,2023-08-16 16:00:00,EURT/EUR,1.00015,1.00140,1.00015,1.00140,728.94980,729.97032972
1692198000,2023-08-16 15:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692194400,2023-08-16 14:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692190800,2023-08-16 13:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692187200,2023-08-16 12:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692183600,2023-08-16 11:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692180000,2023-08-16 10:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692176400,2023-08-16 09:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692172800,2023-08-16 08:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692169200,2023-08-16 07:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692165600,2023-08-16 06:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692162000,2023-08-16 05:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692158400,2023-08-16 04:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692154800,2023-08-16 03:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692151200,2023-08-16 02:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692147600,2023-08-16 01:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,0.00000,0.0
1692144000,2023-08-16 00:00:00,EURT/EUR,1.00101,1.00101,1.00101,1.00101,310.06722,310.3803878922
1692140400,2023-08-15 23:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1692136800,2023-08-15 22:00:00,EURT/EUR,1.00061,1.00140,1.00061,1.00140,714.70285,715.70343399
1692133200,2023-08-15 21:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1692129600,2023-08-15 20:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1692126000,2023-08-15 19:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1692122400,2023-08-15 18:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1692118800,2023-08-15 17:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1692115200,2023-08-15 16:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1692111600,2023-08-15 15:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1692108000,2023-08-15 14:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1692104400,2023-08-15 13:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,0.00000,0.0
1692100800,2023-08-15 12:00:00,EURT/EUR,0.99888,0.99888,0.99888,0.99888,25.90205,25.873039704
1692097200,2023-08-15 11:00:00,EURT/EUR,1.00085,1.00140,1.00085,1.00112,1042.73716,1043.9050256192
1692093600,2023-08-15 10:00:00,EURT/EUR,0.99860,0.99860,0.99860,0.99860,8606.31663,8594.267786718
1692090000,2023-08-15 09:00:00,EURT/EUR,1.00112,1.00140,0.99860,0.99860,2559.29594,2555.7129256840003
1692086400,2023-08-15 08:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692082800,2023-08-15 07:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692079200,2023-08-15 06:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692075600,2023-08-15 05:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692072000,2023-08-15 04:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692068400,2023-08-15 03:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692064800,2023-08-15 02:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692061200,2023-08-15 01:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692057600,2023-08-15 00:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692054000,2023-08-14 23:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692050400,2023-08-14 22:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692046800,2023-08-14 21:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692043200,2023-08-14 20:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692039600,2023-08-14 19:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692036000,2023-08-14 18:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692032400,2023-08-14 17:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692028800,2023-08-14 16:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692025200,2023-08-14 15:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692021600,2023-08-14 14:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692018000,2023-08-14 13:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692014400,2023-08-14 12:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692010800,2023-08-14 11:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692007200,2023-08-14 10:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692003600,2023-08-14 09:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1692000000,2023-08-14 08:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691996400,2023-08-14 07:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691992800,2023-08-14 06:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691989200,2023-08-14 05:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691985600,2023-08-14 04:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691982000,2023-08-14 03:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691978400,2023-08-14 02:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691974800,2023-08-14 01:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691971200,2023-08-14 00:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691967600,2023-08-13 23:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691964000,2023-08-13 22:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691960400,2023-08-13 21:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691956800,2023-08-13 20:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691953200,2023-08-13 19:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691949600,2023-08-13 18:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691946000,2023-08-13 17:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691942400,2023-08-13 16:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691938800,2023-08-13 15:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691935200,2023-08-13 14:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691931600,2023-08-13 13:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691928000,2023-08-13 12:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691924400,2023-08-13 11:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691920800,2023-08-13 10:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691917200,2023-08-13 09:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691913600,2023-08-13 08:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691910000,2023-08-13 07:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691906400,2023-08-13 06:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691902800,2023-08-13 05:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691899200,2023-08-13 04:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691895600,2023-08-13 03:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691892000,2023-08-13 02:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691888400,2023-08-13 01:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691884800,2023-08-13 00:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691881200,2023-08-12 23:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691877600,2023-08-12 22:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691874000,2023-08-12 21:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691870400,2023-08-12 20:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691866800,2023-08-12 19:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691863200,2023-08-12 18:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691859600,2023-08-12 17:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691856000,2023-08-12 16:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691852400,2023-08-12 15:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691848800,2023-08-12 14:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691845200,2023-08-12 13:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691841600,2023-08-12 12:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691838000,2023-08-12 11:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691834400,2023-08-12 10:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691830800,2023-08-12 09:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691827200,2023-08-12 08:00:00,EURT/EUR,0.99818,0.99818,0.99818,0.99818,0.00000,0.0
1691823600,2023-08-12 07:00:00,EURT/EUR,0.99819,0.99819,0.99818,0.99818,1405.65498,1403.0966879364
1691820000,2023-08-12 06:00:00,EURT/EUR,0.99906,0.99906,0.99906,0.99906,177.34502,177.1783156812
1691816400,2023-08-12 05:00:00,EURT/EUR,0.99970,0.99970,0.99970,0.99970,0.00000,0.0
1691812800,2023-08-12 04:00:00,EURT/EUR,0.99970,0.99970,0.99970,0.99970,0.00000,0.0
1691809200,2023-08-12 03:00:00,EURT/EUR,0.99970,0.99970,0.99970,0.99970,0.00000,0.0
1691805600,2023-08-12 02:00:00,EURT/EUR,0.99970,0.99970,0.99970,0.99970,0.00000,0.0
1691802000,2023-08-12 01:00:00,EURT/EUR,0.99970,0.99970,0.99970,0.99970,0.00000,0.0
1691798400,2023-08-12 00:00:00,EURT/EUR,0.99970,0.99970,0.99970,0.99970,0.00000,0.0
1691794800,2023-08-11 23:00:00,EURT/EUR,0.99970,0.99970,0.99970,0.99970,0.00000,0.0
1691791200,2023-08-11 22:00:00,EURT/EUR,0.99971,0.99971,0.99970,0.99970,1000.00000,999.7
1691787600,2023-08-11 21:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691784000,2023-08-11 20:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691780400,2023-08-11 19:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691776800,2023-08-11 18:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691773200,2023-08-11 17:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691769600,2023-08-11 16:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691766000,2023-08-11 15:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691762400,2023-08-11 14:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691758800,2023-08-11 13:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691755200,2023-08-11 12:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691751600,2023-08-11 11:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691748000,2023-08-11 10:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691744400,2023-08-11 09:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691740800,2023-08-11 08:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691737200,2023-08-11 07:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691733600,2023-08-11 06:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691730000,2023-08-11 05:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691726400,2023-08-11 04:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691722800,2023-08-11 03:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691719200,2023-08-11 02:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691715600,2023-08-11 01:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691712000,2023-08-11 00:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691708400,2023-08-10 23:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691704800,2023-08-10 22:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691701200,2023-08-10 21:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691697600,2023-08-10 20:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691694000,2023-08-10 19:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691690400,2023-08-10 18:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691686800,2023-08-10 17:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
1691683200,2023-08-10 16:00:00,EURT/EUR,1.00140,1.00140,1.00140,1.00140,0.00000,0.0
