unix,date,symbol,open,high,low,close,Volume PYUSD,Volume USD
1726257600,2024-09-13 20:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726254000,2024-09-13 19:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726250400,2024-09-13 18:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726246800,2024-09-13 17:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726243200,2024-09-13 16:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726239600,2024-09-13 15:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726236000,2024-09-13 14:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726232400,2024-09-13 13:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726228800,2024-09-13 12:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726225200,2024-09-13 11:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726221600,2024-09-13 10:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726218000,2024-09-13 09:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726214400,2024-09-13 08:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726210800,2024-09-13 07:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726207200,2024-09-13 06:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726203600,2024-09-13 05:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726200000,2024-09-13 04:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726196400,2024-09-13 03:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726192800,2024-09-13 02:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726189200,2024-09-13 01:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726185600,2024-09-13 00:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726182000,2024-09-12 23:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726178400,2024-09-12 22:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726174800,2024-09-12 21:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726171200,2024-09-12 20:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726167600,2024-09-12 19:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726164000,2024-09-12 18:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726160400,2024-09-12 17:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726156800,2024-09-12 16:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726153200,2024-09-12 15:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726149600,2024-09-12 14:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726146000,2024-09-12 13:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726142400,2024-09-12 12:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726138800,2024-09-12 11:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726135200,2024-09-12 10:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726131600,2024-09-12 09:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726128000,2024-09-12 08:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726124400,2024-09-12 07:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726120800,2024-09-12 06:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726117200,2024-09-12 05:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726113600,2024-09-12 04:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726110000,2024-09-12 03:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726106400,2024-09-12 02:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726102800,2024-09-12 01:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726099200,2024-09-12 00:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726095600,2024-09-11 23:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726092000,2024-09-11 22:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726088400,2024-09-11 21:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726084800,2024-09-11 20:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726081200,2024-09-11 19:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726077600,2024-09-11 18:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726074000,2024-09-11 17:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726070400,2024-09-11 16:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726066800,2024-09-11 15:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726063200,2024-09-11 14:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726059600,2024-09-11 13:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726056000,2024-09-11 12:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726052400,2024-09-11 11:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726048800,2024-09-11 10:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726045200,2024-09-11 09:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726041600,2024-09-11 08:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726038000,2024-09-11 07:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726034400,2024-09-11 06:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726030800,2024-09-11 05:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726027200,2024-09-11 04:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726023600,2024-09-11 03:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726020000,2024-09-11 02:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726016400,2024-09-11 01:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726012800,2024-09-11 00:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726009200,2024-09-10 23:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726005600,2024-09-10 22:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1726002000,2024-09-10 21:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1725998400,2024-09-10 20:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1725994800,2024-09-10 19:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1725991200,2024-09-10 18:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1725987600,2024-09-10 17:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1725984000,2024-09-10 16:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1725980400,2024-09-10 15:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1725976800,2024-09-10 14:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1725973200,2024-09-10 13:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,0.00,0.0
1725969600,2024-09-10 12:00:00,PYUSD/USD,0.9980,0.9980,0.9980,0.9980,10.15,10.1297
1725966000,2024-09-10 11:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725962400,2024-09-10 10:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725958800,2024-09-10 09:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725955200,2024-09-10 08:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725951600,2024-09-10 07:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725948000,2024-09-10 06:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725944400,2024-09-10 05:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725940800,2024-09-10 04:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725937200,2024-09-10 03:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725933600,2024-09-10 02:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725930000,2024-09-10 01:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725926400,2024-09-10 00:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725922800,2024-09-09 23:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725919200,2024-09-09 22:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725915600,2024-09-09 21:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725912000,2024-09-09 20:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725908400,2024-09-09 19:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725904800,2024-09-09 18:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725901200,2024-09-09 17:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725897600,2024-09-09 16:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725894000,2024-09-09 15:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725890400,2024-09-09 14:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725886800,2024-09-09 13:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725883200,2024-09-09 12:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725879600,2024-09-09 11:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725876000,2024-09-09 10:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725872400,2024-09-09 09:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725868800,2024-09-09 08:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725865200,2024-09-09 07:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725861600,2024-09-09 06:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725858000,2024-09-09 05:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725854400,2024-09-09 04:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725850800,2024-09-09 03:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725847200,2024-09-09 02:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725843600,2024-09-09 01:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725840000,2024-09-09 00:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725836400,2024-09-08 23:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725832800,2024-09-08 22:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725829200,2024-09-08 21:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725825600,2024-09-08 20:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725822000,2024-09-08 19:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725818400,2024-09-08 18:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725814800,2024-09-08 17:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725811200,2024-09-08 16:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725807600,2024-09-08 15:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725804000,2024-09-08 14:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725800400,2024-09-08 13:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725796800,2024-09-08 12:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725793200,2024-09-08 11:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725789600,2024-09-08 10:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725786000,2024-09-08 09:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725782400,2024-09-08 08:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725778800,2024-09-08 07:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725775200,2024-09-08 06:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725771600,2024-09-08 05:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725768000,2024-09-08 04:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725764400,2024-09-08 03:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725760800,2024-09-08 02:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725757200,2024-09-08 01:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725753600,2024-09-08 00:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725750000,2024-09-07 23:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725746400,2024-09-07 22:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725742800,2024-09-07 21:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725739200,2024-09-07 20:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725735600,2024-09-07 19:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725732000,2024-09-07 18:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725728400,2024-09-07 17:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725724800,2024-09-07 16:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725721200,2024-09-07 15:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725717600,2024-09-07 14:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725714000,2024-09-07 13:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725710400,2024-09-07 12:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725706800,2024-09-07 11:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725703200,2024-09-07 10:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725699600,2024-09-07 09:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725696000,2024-09-07 08:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725692400,2024-09-07 07:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725688800,2024-09-07 06:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725685200,2024-09-07 05:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725681600,2024-09-07 04:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725678000,2024-09-07 03:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725674400,2024-09-07 02:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725670800,2024-09-07 01:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725667200,2024-09-07 00:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725663600,2024-09-06 23:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725660000,2024-09-06 22:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725656400,2024-09-06 21:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725652800,2024-09-06 20:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725649200,2024-09-06 19:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725645600,2024-09-06 18:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725642000,2024-09-06 17:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,0.00,0.0
1725638400,2024-09-06 16:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,751.11,749.983335
1725634800,2024-09-06 15:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,6259.25,6249.861125
1725631200,2024-09-06 14:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,6259.25,6249.861125
1725627600,2024-09-06 13:00:00,PYUSD/USD,0.9985,0.9985,0.9985,0.9985,36475.30,36420.58705
1725624000,2024-09-06 12:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725620400,2024-09-06 11:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725616800,2024-09-06 10:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725613200,2024-09-06 09:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725609600,2024-09-06 08:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725606000,2024-09-06 07:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725602400,2024-09-06 06:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725598800,2024-09-06 05:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725595200,2024-09-06 04:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725591600,2024-09-06 03:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725588000,2024-09-06 02:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725584400,2024-09-06 01:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725580800,2024-09-06 00:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725577200,2024-09-05 23:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725573600,2024-09-05 22:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725570000,2024-09-05 21:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725566400,2024-09-05 20:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725562800,2024-09-05 19:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725559200,2024-09-05 18:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725555600,2024-09-05 17:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725552000,2024-09-05 16:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725548400,2024-09-05 15:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725544800,2024-09-05 14:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725541200,2024-09-05 13:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725537600,2024-09-05 12:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725534000,2024-09-05 11:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725530400,2024-09-05 10:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725526800,2024-09-05 09:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725523200,2024-09-05 08:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725519600,2024-09-05 07:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725516000,2024-09-05 06:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725512400,2024-09-05 05:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725508800,2024-09-05 04:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725505200,2024-09-05 03:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725501600,2024-09-05 02:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725498000,2024-09-05 01:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725494400,2024-09-05 00:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725490800,2024-09-04 23:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725487200,2024-09-04 22:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725483600,2024-09-04 21:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725480000,2024-09-04 20:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725476400,2024-09-04 19:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725472800,2024-09-04 18:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725469200,2024-09-04 17:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725465600,2024-09-04 16:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725462000,2024-09-04 15:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725458400,2024-09-04 14:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725454800,2024-09-04 13:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725451200,2024-09-04 12:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725447600,2024-09-04 11:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725444000,2024-09-04 10:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725440400,2024-09-04 09:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725436800,2024-09-04 08:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725433200,2024-09-04 07:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725429600,2024-09-04 06:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725426000,2024-09-04 05:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725422400,2024-09-04 04:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725418800,2024-09-04 03:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725415200,2024-09-04 02:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725411600,2024-09-04 01:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,21.14,21.11886
1725408000,2024-09-04 00:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725404400,2024-09-03 23:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725400800,2024-09-03 22:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725397200,2024-09-03 21:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725393600,2024-09-03 20:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725390000,2024-09-03 19:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725386400,2024-09-03 18:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725382800,2024-09-03 17:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725379200,2024-09-03 16:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725375600,2024-09-03 15:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725372000,2024-09-03 14:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725368400,2024-09-03 13:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725364800,2024-09-03 12:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725361200,2024-09-03 11:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725357600,2024-09-03 10:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725354000,2024-09-03 09:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
1725350400,2024-09-03 08:00:00,PYUSD/USD,0.9990,0.9990,0.9990,0.9990,0.00,0.0
